"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
SM44|000000000001036561|20200215|25.000 
SM44|000000000001059049|20200215|74.000 
SM46|000000000001008745|20200215|25.420 
SM46|000000000001008765|20200215|19.518 
SM46|000000000001008785|20200215|33.708 
SM46|000000000001008810|20200215|1.000-
SM46|000000000001008815|20200215|0.568 
SM44|000000000001358046|20200215|78.100-
SM46|000000000001008821|20200215|2.804 
SM46|000000000001008934|20200215|63.530 
SM46|000000000001008944|20200215|11.213 
ST02|000000000001008744|20200215|110.976 
ST02|000000000001249641|20200215|4.878 
ST02|000000000001259970|20200215|12.898 
ST02|000000000001036546|20200215|9.000 
ST02|000000000001043321|20200215|33.474 
SM49|000000000001137057|20200215|38.482 
SM49|000000000001172599|20200215|5.000 
SM49|000000000001292381|20200215|5.000-
ST04|000000000001348209|20200215|1.000 
SM49|000000000001008713|20200215|13.288 
SM49|000000000001008735|20200215|4.480 
SM49|000000000001008746|20200215|0.586-
SM49|000000000001008871|20200215|5.632 
SM49|000000000001008889|20200215|8.286 
ST04|000000000001030539|20200215|71.082 
ST04|000000000001338509|20200215|3.000 
ST04|000000000001338511|20200215|3.000 
ST04|000000000001338518|20200215|5.000 
ST04|000000000001338521|20200215|2.000 
ST04|000000000001283600|20200215|29.492-
ST04|000000000001306852|20200215|29.000 
ST04|000000000001340915|20200215|170.000 
ST04|000000000001051945|20200215|27.000 
ST04|000000000001344069|20200215|11.000-
ST04|000000000001069476|20200215|1.035-
ST04|000000000001316283|20200215|23.000 
ST04|000000000001306421|20200215|3.000 
ST04|000000000001306436|20200215|2.000 
ST04|000000000001306461|20200215|1.000-
ST04|000000000001347215|20200215|73.000 
ST04|000000000001347450|20200215|20.000 
ST04|000000000001325251|20200215|3.000 
ST04|000000000001008711|20200215|7.000 
ST04|000000000001008719|20200215|2579.391 
ST04|000000000001008725|20200215|5.014 
ST04|000000000001008861|20200215|4.000 
ST04|000000000001025624|20200215|243.000 
ST04|000000000001356749|20200215|5.000-
ST04|000000000001356751|20200215|6.000-
ST04|000000000001366004|20200215|3.000-
ST05|000000000001051952|20200215|15.000 
ST05|000000000001299536|20200215|14.000 
ST05|000000000001306416|20200215|1.000 
ST05|000000000001008716|20200215|8.442 
ST05|000000000001008722|20200215|2.674 
ST05|000000000001008727|20200215|0.870-
ST05|000000000001008740|20200215|7.278 
ST05|000000000001008742|20200215|43.378 
ST05|000000000001008745|20200215|15.914 
ST05|000000000001008760|20200215|6.488 
ST05|000000000001008782|20200215|7.360 
ST05|000000000001008866|20200215|2.000 
ST05|000000000001008875|20200215|34.876 
ST05|000000000001008922|20200215|3.874 
ST05|000000000001008944|20200215|18.410 
ST05|000000000001219388|20200215|73.000 
ST05|000000000001259970|20200215|9.910 
ST05|000000000001018688|20200215|15.000 
ST05|000000000001018823|20200215|89.920 
ST05|000000000001036527|20200215|35.840 
ST05|000000000001036547|20200215|64.000 
ST05|000000000001036561|20200215|39.000 
ST05|000000000001036563|20200215|3.000 
ST05|000000000001340915|20200215|69.000 
ST05|000000000001325810|20200215|1.000-
ST05|000000000001356748|20200215|1.000-
ST05|000000000001356751|20200215|1.000-
ST05|000000000001365661|20200215|2.000-
ST06|000000000001052014|20200215|4.000 
ST06|000000000001008756|20200215|5.024 
ST06|000000000001008759|20200215|8.144 
ST06|000000000001008861|20200215|9.000 
ST06|000000000001008890|20200215|34.032 
ST06|000000000001008918|20200215|0.502 
ST10|000000000001299096|20200215|69.226-
ST10|000000000001299237|20200215|3.000-
ST10|000000000001306582|20200215|194.418-
ST10|000000000001314633|20200215|58.000 
ST10|000000000001008944|20200215|0.700-
ST10|000000000001172633|20200215|3.063-
ST10|000000000001249635|20200215|3.000-
ST10|000000000001259773|20200215|128.000 
ST10|000000000001018612|20200215|11.633 
ST10|000000000001020973|20200215|4.000 
ST10|000000000001036530|20200215|6.800 
ST06|000000000001359558|20200215|3.000-
ST10|000000000001356337|20200215|5.000-
ST10|000000000001337952|20200215|14.000-
ST13|000000000001360165|20200215|6.000-
ST13|000000000001360166|20200215|84.000-
ST13|000000000001360175|20200215|33.000-
ST13|000000000001360189|20200215|21.000-
ST13|000000000001360196|20200215|23.000-
ST13|000000000001360205|20200215|38.000-
ST13|000000000001360208|20200215|11.000-
ST13|000000000001172598|20200215|4.280 
ST13|000000000001249602|20200215|24.750 
ST13|000000000001282460|20200215|76.000 
ST13|000000000001336490|20200215|31.000 
ST13|000000000001336496|20200215|21.000 
ST13|000000000001337957|20200215|22.000-
ST13|000000000001337959|20200215|16.000 
ST13|000000000001014181|20200215|11.000 
ST13|000000000001018683|20200215|161.000 
ST13|000000000001023128|20200215|21.200 
ST13|000000000001306850|20200215|6.000 
ST13|000000000001306854|20200215|4.000 
ST13|000000000001310984|20200215|2.000-
ST13|000000000001311006|20200215|1.000-
ST13|000000000001311031|20200215|1.000-
ST14|000000000001172641|20200215|46.718 
ST14|000000000001008705|20200215|8.742 
ST14|000000000001008717|20200215|8.652 
ST14|000000000001008733|20200215|16.382 
ST14|000000000001008744|20200215|206.812 
ST14|000000000001008759|20200215|12.638 
ST14|000000000001008788|20200215|0.514-
ST14|000000000001008828|20200215|26.360 
ST14|000000000001008914|20200215|38.370 
ST14|000000000001013393|20200215|47.072 
ST14|000000000001018683|20200215|8.000-
ST14|000000000001299206|20200215|4.000-
ST14|000000000001340912|20200215|27.000 
ST14|000000000001366011|20200215|2.000 
ST14|000000000001349369|20200215|3.000-
ST14|000000000001325500|20200215|3.000-
ST14|000000000001282454|20200215|161.000 
ST14|000000000001360158|20200215|7.000-
ST14|000000000001360170|20200215|22.000-
ST14|000000000001360196|20200215|45.000-
ST14|000000000001336495|20200215|28.000 
ST14|000000000001249619|20200215|28.000-
ST14|000000000001249640|20200215|33.000-
ST16|000000000001249648|20200215|10.000-
ST16|000000000001018598|20200215|14.000 
ST16|000000000001018612|20200215|19.072 
ST16|000000000001292555|20200215|6.000 
ST16|000000000001293420|20200215|10.000 
ST16|000000000001051021|20200215|4.000 
ST16|000000000001299095|20200215|562.000-
ST16|000000000001299214|20200215|21.000-
ST16|000000000001069471|20200215|433.000-
ST16|000000000001306584|20200215|1108.582-
ST16|000000000001008783|20200215|31.882 
ST17|000000000001008729|20200215|4.398 
ST17|000000000001008732|20200215|6.388 
ST17|000000000001008743|20200215|1.712-
ST17|000000000001008763|20200215|2.154 
ST17|000000000001008788|20200215|2.410 
ST17|000000000001008792|20200215|4.748 
ST17|000000000001008794|20200215|12.287 
ST17|000000000001051943|20200215|11.000-
ST17|000000000001008918|20200215|1.280 
ST17|000000000001069475|20200215|14.198 
ST17|000000000001013386|20200215|1.100 
ST17|000000000001306037|20200215|10.000 
ST17|000000000001026048|20200215|2.000 
ST17|000000000001307032|20200215|7.000 
ST16|000000000001360153|20200215|56.000-
ST16|000000000001360169|20200215|112.000-
ST16|000000000001360175|20200215|111.000-
ST16|000000000001360204|20200215|302.000-
ST16|000000000001336509|20200215|94.000 
ST16|000000000001337947|20200215|24.000 
ST16|000000000001337950|20200215|114.000 
ST16|000000000001337953|20200215|309.000 
ST16|000000000001337957|20200215|148.000 
ST16|000000000001337959|20200215|132.000 
ST16|000000000001366013|20200215|49.000-
ST16|000000000001344067|20200215|12.000-
ST16|000000000001344068|20200215|89.000-
ST16|000000000001347215|20200215|1.000-
ST16|000000000001325321|20200215|12.000 
ST16|000000000001356746|20200215|2.000 
ST16|000000000001358048|20200215|27.000-
ST16|000000000001359333|20200215|6.000 
ST17|000000000001359554|20200215|3.000-
ST17|000000000001359556|20200215|4.000-
ST18|000000000001008721|20200215|111.216 
ST18|000000000001008793|20200215|16.048 
ST18|000000000001008828|20200215|45.938 
ST18|000000000001283328|20200215|309.169 
ST18|000000000001013378|20200215|4.034 
ST18|000000000001304330|20200215|35.129-
ST18|000000000001304353|20200215|0.788-
ST18|000000000001306436|20200215|13.000 
ST18|000000000001344023|20200215|433.000-
ST18|000000000001306849|20200215|10.000 
ST18|000000000001325325|20200215|6.000 
ST18|000000000001325810|20200215|1.000 
ST18|000000000001359558|20200215|9.000-
ST18|000000000001359564|20200215|28.000-
ST18|000000000001334411|20200215|5.000 
ST18|000000000001272821|20200215|3.006 
T001|000000000001306455|20200215|4.000 
T001|000000000001306853|20200215|8.000 
T001|000000000001306861|20200215|6.000 
T001|000000000001307030|20200215|20.000 
T001|000000000001336509|20200215|39.000 
T001|000000000001219388|20200215|62.000 
T001|000000000001008699|20200215|1.936-
T001|000000000001008701|20200215|112.454 
T001|000000000001008733|20200215|14.336 
T001|000000000001008885|20200215|1.090 
T001|000000000001285471|20200215|94.488 
T001|000000000001008941|20200215|12.558 
T001|000000000001008948|20200215|27.000 
T001|000000000001292556|20200215|8.000 
T001|000000000001028375|20200215|1.348 
T001|000000000001036515|20200215|18.426 
T012|000000000001008699|20200215|2.176 
T012|000000000001008702|20200215|40.518 
T012|000000000001008792|20200215|5.200 
T012|000000000001336490|20200215|21.000 
T020|000000000001285471|20200215|26.640 
T020|000000000001008790|20200215|1.000 
T020|000000000001013375|20200215|4.656 
T020|000000000001013395|20200215|1.576 
T020|000000000001259773|20200215|12.000 
T021|000000000001340914|20200215|19.000 
T022|000000000001008750|20200215|1.000 
T022|000000000001008778|20200215|0.684-
T021|000000000001008700|20200215|19.484 
T021|000000000001008724|20200215|2.030 
T021|000000000001008773|20200215|2.268 
T021|000000000001008818|20200215|0.584 
T021|000000000001008823|20200215|1.746 
T021|000000000001008875|20200215|0.680 
T021|000000000001008888|20200215|1.988 
T024|000000000001336493|20200215|12.000 
T021|000000000001028698|20200215|7.000-
T021|000000000001036563|20200215|22.000 
T024|000000000001344625|20200215|1.000-
T022|000000000001285476|20200215|40.560 
T023|000000000001008727|20200215|1.498 
T023|000000000001008759|20200215|1.854 
T023|000000000001008815|20200215|0.710 
T023|000000000001008821|20200215|3.450 
T023|000000000001008867|20200215|17.000-
T024|000000000001008778|20200215|3.644 
T024|000000000001008822|20200215|0.040 
T024|000000000001008841|20200215|1.400 
T024|000000000001008875|20200215|3.246-
T024|000000000001008948|20200215|5.000 
T023|000000000001018590|20200215|1.620 
T024|000000000001013384|20200215|0.200 
T023|000000000001336495|20200215|25.000 
T023|000000000001337939|20200215|11.000-
T022|000000000001336495|20200215|7.000 
T022|000000000001336509|20200215|14.000 
T023|000000000001349375|20200215|3.000-
T022|000000000001036560|20200215|1.000 
T023|000000000001360163|20200215|3.000-
T023|000000000001360194|20200215|1.000-
T023|000000000001360200|20200215|8.000-
T023|000000000001365089|20200215|1.000-
T024|000000000001259773|20200215|6.000 
DC09|000000000001008700|20200215|29.800 
DC09|000000000001017925|20200215|394.000 
DC09|000000000001325500|20200215|14662.000 
DC09|000000000001325510|20200215|29.000 
EC01|000000000001008902|20200215|0.500 
EC01|000000000001036561|20200215|1.000 
EC02|000000000001008725|20200215|0.500 
EC02|000000000001008778|20200215|0.500-
EC02|000000000001027694|20200215|2.000-
SM02|000000000001008756|20200215|28.536 
SM02|000000000001008894|20200215|49.640 
SM02|000000000001008914|20200215|88.740 
SM02|000000000001288194|20200215|16.000-
SM02|000000000001292555|20200215|5.000 
SM02|000000000001293420|20200215|8.000-
SM02|000000000001347155|20200215|2.000 
SM02|000000000001018245|20200215|2.822 
SM02|000000000001358046|20200215|13.000 
SM02|000000000001359332|20200215|10.000-
SM02|000000000001306038|20200215|2.000-
SM02|000000000001306853|20200215|2.000 
SM02|000000000001052169|20200215|353.000 
SM01|000000000001172641|20200215|36.428 
SM01|000000000001228340|20200215|3.616-
SM02|000000000001325545|20200215|3.000 
SM01|000000000001272821|20200215|6.524 
FL12|000000000001008746|20200215|0.240-
FL12|000000000001008783|20200215|1.910-
FL12|000000000001034290|20200215|5.200-
FL12|000000000001036530|20200215|0.560 
FL07|000000000001008703|20200215|24.930-
FL07|000000000001008704|20200215|0.130 
FL07|000000000001008729|20200215|2.130-
FL07|000000000001008743|20200215|5.870-
FL07|000000000001020868|20200215|0.030-
FL18|000000000001008705|20200215|6.430-
FL18|000000000001008715|20200215|21.680-
FL18|000000000001008742|20200215|66.020-
FL18|000000000001008894|20200215|3.040-
FL08|000000000001008733|20200215|3.180-
FL08|000000000001008759|20200215|0.210 
FL08|000000000001008785|20200215|2.620-
FL08|000000000001008915|20200215|0.010-
FL08|000000000001010863|20200215|1.000 
FL08|000000000001013386|20200215|0.500 
FL18|000000000001036518|20200215|2.220 
SD23|000000000001306422|20200215|1.000-
FL08|000000000001034289|20200215|2.740-
FL08|000000000001172599|20200215|0.020-
FL09|000000000001008717|20200215|3.030-
FL09|000000000001008741|20200215|8.430-
FL09|000000000001008745|20200215|15.060-
FL09|000000000001008746|20200215|0.990-
FL09|000000000001008888|20200215|0.270-
SM11|000000000001340914|20200215|12.000 
FL09|000000000001018683|20200215|48.000 
FL09|000000000001036515|20200215|5.240-
FL09|000000000001037008|20200215|0.160-
FL18|000000000001337514|20200215|7.000 
FL05|000000000001306035|20200215|1.000 
FL05|000000000001306849|20200215|12.000 
FL19|000000000001008732|20200215|4.400-
FL19|000000000001008867|20200215|11.000-
FL19|000000000001008888|20200215|0.070 
FL19|000000000001008934|20200215|0.010 
FL19|000000000001018591|20200215|0.010 
FL19|000000000001259970|20200215|0.040-
FL10|000000000001008732|20200215|11.200-
FL10|000000000001008783|20200215|1.990-
FL10|000000000001008794|20200215|1.860-
FL10|000000000001008815|20200215|0.170-
FL10|000000000001013375|20200215|0.670-
FL19|000000000001306037|20200215|1.000 
FL06|000000000001008708|20200215|41.470-
FL06|000000000001008716|20200215|39.820-
FL06|000000000001008719|20200215|157.150-
FL06|000000000001008726|20200215|8.090-
FL06|000000000001008763|20200215|30.710-
FL06|000000000001008793|20200215|1.100 
FL06|000000000001008794|20200215|5.820-
FL06|000000000001008821|20200215|2.840-
FL10|000000000001028698|20200215|12.000 
HB04|000000000001008890|20200215|15.000 
FL06|000000000001008918|20200215|0.480-
FL06|000000000001008946|20200215|8.000 
FL06|000000000001017925|20200215|25.000 
FL06|000000000001018612|20200215|6.790-
FL06|000000000001026048|20200215|2.550 
FL10|000000000001259773|20200215|10.000 
FL06|000000000001059050|20200215|0.090-
FL10|000000000001306849|20200215|3.000 
FL10|000000000001307030|20200215|1.000-
SM01|000000000001008722|20200215|5.450 
SM01|000000000001008733|20200215|49.688 
SM01|000000000001008747|20200215|6.898 
SM01|000000000001008866|20200215|29.000 
SM01|000000000001008889|20200215|18.312 
SM01|000000000001008902|20200215|11.900 
SM01|000000000001008929|20200215|37.202-
FL06|000000000001219363|20200215|1.000 
FL06|000000000001259970|20200215|0.260 
FL11|000000000001008716|20200215|0.500-
FL11|000000000001008717|20200215|0.740-
FL11|000000000001008746|20200215|0.060-
FL11|000000000001008780|20200215|0.110-
FL11|000000000001008867|20200215|3.000 
FL11|000000000001259773|20200215|2.000 
FL12|000000000001008721|20200215|49.490-
SD23|000000000001036561|20200215|20.000 
SM01|000000000001018823|20200215|122.998 
SM06|000000000001018342|20200215|1.074 
SM06|000000000001018827|20200215|19.876 
SM06|000000000001028698|20200215|8.000 
SM11|000000000001356747|20200215|30.000-
SM11|000000000001358046|20200215|53.000-
SM04|000000000001008729|20200215|7.597 
SM04|000000000001008780|20200215|2.900 
SM06|000000000001036516|20200215|0.520-
SM06|000000000001036528|20200215|1.376 
SM04|000000000001267129|20200215|161.000 
SM04|000000000001008871|20200215|19.606 
SM04|000000000001013375|20200215|3.916 
SM04|000000000001036527|20200215|92.194 
SM04|000000000001051951|20200215|2.000 
SM06|000000000001008741|20200215|8.450 
SM06|000000000001008745|20200215|3.234 
SM04|000000000001059049|20200215|4.932-
SM06|000000000001008780|20200215|0.972 
SM06|000000000001219363|20200215|1.000 
SM06|000000000001228340|20200215|30.820 
FL03|000000000001325412|20200215|0.250-
FL01|000000000001008902|20200215|0.790-
FL02|000000000001008733|20200215|12.520-
FL02|000000000001008778|20200215|9.060-
FL01|000000000001008949|20200215|2.000 
FL01|000000000001018610|20200215|7.570 
FL01|000000000001018683|20200215|1874.000 
FL04|000000000001008700|20200215|533.170-
FL04|000000000001008726|20200215|15.030-
FL04|000000000001008727|20200215|0.390-
FL04|000000000001008739|20200215|2.310-
FL04|000000000001008825|20200215|0.020-
FL04|000000000001008889|20200215|8.000-
FL02|000000000001283328|20200215|72.460 
FL02|000000000001293440|20200215|13.000 
FL04|000000000001013375|20200215|6.000-
FL04|000000000001013386|20200215|0.040-
FL01|000000000001036544|20200215|12.000 
FL02|000000000001306850|20200215|1.000 
FL02|000000000001307031|20200215|2.000 
FL04|000000000001259970|20200215|3.750-
FL04|000000000001306037|20200215|4.000 
FL05|000000000001023128|20200215|0.150-
FL05|000000000001026044|20200215|0.220 
FL05|000000000001036518|20200215|4.000 
FL04|000000000001350328|20200215|1.000 
FL04|000000000001306429|20200215|1.000 
FL04|000000000001306841|20200215|1.000-
FL04|000000000001306846|20200215|17.000 
FL04|000000000001306849|20200215|1.000 
FL04|000000000001306855|20200215|2.000 
FL04|000000000001331913|20200215|3.000 
FL05|000000000001052016|20200215|10.000 
FL01|000000000001235668|20200215|8.000 
FL05|000000000001008719|20200215|354.110-
FL05|000000000001008741|20200215|35.610-
FL05|000000000001008757|20200215|8.880-
FL05|000000000001008823|20200215|1.440-
FL03|000000000001008780|20200215|1.360-
FL03|000000000001008906|20200215|1.410-
FL03|000000000001008931|20200215|0.010-
FL02|000000000001008913|20200215|0.250-
FL03|000000000001013395|20200215|0.050-
FL03|000000000001013615|20200215|0.530 
FL01|000000000001293530|20200215|3.000 
FL03|000000000001020973|20200215|2.000 
FL03|000000000001036515|20200215|7.560-
FL01|000000000001305939|20200215|1.000 
FL01|000000000001306429|20200215|9.000 
FL01|000000000001306436|20200215|14.000 
FL01|000000000001306853|20200215|12.000 
FL01|000000000001314642|20200215|6.000 
FL01|000000000001318640|20200215|22.000 
FL03|000000000001272821|20200215|0.150 
FL03|000000000001272824|20200215|0.500-
FL03|000000000001306035|20200215|14.000 
FL03|000000000001306419|20200215|3.000 
FL03|000000000001306420|20200215|2.000 
FL03|000000000001306844|20200215|1.000-
FL03|000000000001314642|20200215|1.000 
SM03|000000000001008704|20200215|11.618 
SM03|000000000001036997|20200215|2.000 
SM03|000000000001008903|20200215|1.096-
SM03|000000000001008932|20200215|166.730 
SM03|000000000001008944|20200215|1.446 
SM03|000000000001052014|20200215|7.000 
SM03|000000000001052016|20200215|3.000 
SM03|000000000001306849|20200215|4.000 
SM03|000000000001219388|20200215|1.000-
SM03|000000000001259989|20200215|0.250 
SM12|000000000001299099|20200215|11.106 
SM12|000000000001299204|20200215|4.000-
SM13|000000000001018685|20200215|80.000 
SM13|000000000001026389|20200215|29.000 
SM13|000000000001028698|20200215|57.000 
SM13|000000000001036546|20200215|345.000 
SM13|000000000001036561|20200215|137.000 
SM12|000000000001008739|20200215|1.959-
SM12|000000000001008753|20200215|110.346 
SM13|000000000001051967|20200215|11.000 
SM12|000000000001018598|20200215|28.000-
SM12|000000000001028698|20200215|2.000 
SM12|000000000001337948|20200215|7.000-
SM12|000000000001341633|20200215|5.000-
SM13|000000000001008705|20200215|81.296 
SM13|000000000001008932|20200215|366.429 
SM12|000000000001249599|20200215|1.000-
SM12|000000000001259971|20200215|65.368 
SM12|000000000001360164|20200215|29.000-
SM12|000000000001360175|20200215|16.000-
SM12|000000000001360183|20200215|38.000-
SM12|000000000001360186|20200215|2.000-
SM12|000000000001360199|20200215|14.000-
SM13|000000000001283328|20200215|484.017 
SM08|000000000001034289|20200215|1.289 
SM13|000000000001303026|20200215|779.000 
SM13|000000000001306667|20200215|26.000 
SM08|000000000001283328|20200215|470.481 
SM08|000000000001008741|20200215|1.939 
SM08|000000000001008744|20200215|17.185 
SM08|000000000001008763|20200215|12.249-
SM08|000000000001008828|20200215|5.492 
SM08|000000000001008894|20200215|64.125 
SM08|000000000001008902|20200215|3.625 
SM13|000000000001366020|20200215|3.000-
SM08|000000000001172641|20200215|7.929 
SM13|000000000001325500|20200215|824.000 
SM14|000000000001008725|20200215|1.998 
SM14|000000000001008732|20200215|11.584 
SM14|000000000001008745|20200215|6.922 
SM14|000000000001008756|20200215|1.580 
SM14|000000000001008762|20200215|40.208 
SM14|000000000001008823|20200215|8.602 
SM14|000000000001008847|20200215|0.194-
SM14|000000000001008934|20200215|9.188 
SM11|000000000001043321|20200215|41.268 
SM11|000000000001052014|20200215|23.000 
SM11|000000000001336494|20200215|9.000 
SM11|000000000001337948|20200215|2.000 
SM11|000000000001337949|20200215|2.000-
SM11|000000000001337959|20200215|4.000 
SM11|000000000001008699|20200215|32.864 
SM11|000000000001008701|20200215|2.012-
SM11|000000000001008713|20200215|11.736 
SM11|000000000001008739|20200215|4.204 
SM11|000000000001008895|20200215|34.650 
SM11|000000000001018680|20200215|4.708-
SM11|000000000001037003|20200215|2.000 
SM15|000000000001008726|20200215|15.272 
SM15|000000000001008778|20200215|19.826 
SM15|000000000001008861|20200215|5.000 
SM15|000000000001008867|20200215|7.000-
SM15|000000000001008887|20200215|1.214 
SM15|000000000001008894|20200215|3.198 
SM15|000000000001018685|20200215|9.000 
SM15|000000000001036515|20200215|26.820 
SM15|000000000001036563|20200215|62.000 
SM15|000000000001052014|20200215|9.000 
SM15|000000000001172671|20200215|1.000-
SM15|000000000001348475|20200215|1.000-
SM09|000000000001034290|20200215|49.705 
SM09|000000000001036997|20200215|2.000-
SM14|000000000001282462|20200215|5.000 
SM09|000000000001219388|20200215|1.000 
SM09|000000000001008725|20200215|1.476 
SM09|000000000001008758|20200215|0.855 
SM14|000000000001069475|20200215|61.026 
SM09|000000000001008914|20200215|2.552-
SM09|000000000001013394|20200215|0.314 
SM09|000000000001018683|20200215|44.000 
SM16|000000000001008732|20200215|0.994 
SM16|000000000001008741|20200215|4.502 
SM16|000000000001008743|20200215|0.818 
SM16|000000000001008890|20200215|14.987-
SM16|000000000001010863|20200215|1.000 
SM16|000000000001027694|20200215|1.000 
SM22|000000000001008712|20200215|2.920-
SM22|000000000001008717|20200215|0.982 
SM22|000000000001008737|20200215|21.476 
SM22|000000000001008756|20200215|0.910-
SM22|000000000001008778|20200215|13.508 
SM22|000000000001008931|20200215|3.382 
SM14|000000000001036515|20200215|0.274-
SM16|000000000001228340|20200215|0.694 
SM16|000000000001259773|20200215|18.000 
SM20|000000000001359557|20200215|1.000-
SM16|000000000001008722|20200215|0.772 
SM17|000000000001051967|20200215|7.000 
SM24|000000000001359563|20200215|1.000-
SM16|000000000001359556|20200215|2.000-
SM24|000000000001306430|20200215|6.000 
SM24|000000000001307027|20200215|40.000 
SM24|000000000001314639|20200215|50.000 
SM24|000000000001018823|20200215|11.132 
SM24|000000000001018826|20200215|22.994 
SM25|000000000001008732|20200215|85.054 
SM25|000000000001008759|20200215|7.792 
SM25|000000000001008783|20200215|16.662 
SM25|000000000001008799|20200215|1.898 
SM25|000000000001008823|20200215|8.370 
SM24|000000000001028698|20200215|41.000 
SM24|000000000001030539|20200215|54.502 
SM24|000000000001036528|20200215|6.990 
SM24|000000000001036546|20200215|85.000 
SM24|000000000001036997|20200215|8.000 
SM17|000000000001008721|20200215|172.764 
SM24|000000000001051953|20200215|7.000 
SM24|000000000001059049|20200215|64.998 
SM24|000000000001338516|20200215|3.000 
SM17|000000000001008762|20200215|94.510 
SM17|000000000001008794|20200215|16.978 
SM17|000000000001008906|20200215|15.790 
SM24|000000000001347215|20200215|15.000 
SM17|000000000001013386|20200215|2.620 
SM23|000000000001008699|20200215|5.248 
SM23|000000000001008729|20200215|1.558 
SM23|000000000001008733|20200215|3.886 
SM23|000000000001008740|20200215|4.608 
SM23|000000000001008747|20200215|7.970 
SM23|000000000001008932|20200215|82.546 
SM22|000000000001292557|20200215|14.000 
SM22|000000000001336509|20200215|24.000 
SM22|000000000001337948|20200215|8.000-
SM23|000000000001018598|20200215|13.000 
SM23|000000000001249608|20200215|15.000-
SM23|000000000001249609|20200215|13.000-
SM22|000000000001344064|20200215|44.000-
SM23|000000000001027694|20200215|4.000 
SM23|000000000001036545|20200215|5.000 
SM23|000000000001283328|20200215|69.630 
SM23|000000000001051021|20200215|5.000 
SM22|000000000001349371|20200215|2.000 
SM23|000000000001299208|20200215|7.000-
SM23|000000000001299215|20200215|2.000-
SM24|000000000001008699|20200215|19.232 
SM24|000000000001008748|20200215|35.000 
SM24|000000000001008846|20200215|1.000 
SM24|000000000001008858|20200215|16.649 
SM24|000000000001008866|20200215|16.000 
SM24|000000000001008922|20200215|0.680-
SM22|000000000001360162|20200215|46.000-
SM24|000000000001013375|20200215|5.010 
SM22|000000000001036515|20200215|67.962 
SM22|000000000001036563|20200215|7.000 
SM23|000000000001325323|20200215|8.000 
SM22|000000000001365093|20200215|32.000-
SM22|000000000001299215|20200215|12.000-
SM22|000000000001299237|20200215|1.000-
SM23|000000000001337933|20200215|11.000-
SM23|000000000001337941|20200215|18.000 
SM23|000000000001337950|20200215|12.000-
SM23|000000000001340913|20200215|7.000 
SM22|000000000001249606|20200215|18.000-
SM18|000000000001283328|20200215|288.695 
SM18|000000000001356747|20200215|76.000-
SM18|000000000001358049|20200215|75.000-
SM18|000000000001293533|20200215|6.000-
SM18|000000000001008708|20200215|15.850 
SM18|000000000001008727|20200215|12.806-
SM18|000000000001008735|20200215|7.588 
SM18|000000000001008745|20200215|7.574 
SM18|000000000001008783|20200215|7.466 
SM18|000000000001008922|20200215|3.200 
SM18|000000000001306415|20200215|110.000 
SM18|000000000001306425|20200215|1.000 
SM18|000000000001306428|20200215|21.000 
SM18|000000000001306436|20200215|5.000-
SM18|000000000001307034|20200215|7.000-
SM18|000000000001034289|20200215|3.094 
SM17|000000000001307032|20200215|3.000 
SM18|000000000001338515|20200215|3.000 
SM18|000000000001338543|20200215|1.000 
SM25|000000000001359563|20200215|7.000-
SM25|000000000001366004|20200215|2.000-
SM20|000000000001228347|20200215|20.563 
SM25|000000000001306854|20200215|1.000 
SM25|000000000001172641|20200215|9.066 
SM20|000000000001008733|20200215|10.008 
SM20|000000000001008757|20200215|2.980 
SM20|000000000001008791|20200215|7.313 
SM20|000000000001008794|20200215|8.319 
SM20|000000000001008795|20200215|0.350-
SM20|000000000001008817|20200215|5.995 
SM20|000000000001008889|20200215|5.914 
SM25|000000000001219363|20200215|1.000 
SM20|000000000001018685|20200215|67.000 
SM26|000000000001359554|20200215|1.000-
SM26|000000000001325810|20200215|1.000-
SM27|000000000001008719|20200215|115.274-
SM27|000000000001008753|20200215|28.445-
SM27|000000000001008788|20200215|2.170-
SM27|000000000001008866|20200215|37.000 
SM27|000000000001008886|20200215|0.778 
SM31|000000000001023128|20200215|13.419 
SM31|000000000001028698|20200215|10.000 
SM31|000000000001036545|20200215|21.000 
SM31|000000000001249599|20200215|4.000-
SM31|000000000001249601|20200215|33.000-
SM31|000000000001249631|20200215|22.000-
SM31|000000000001249634|20200215|24.000-
SM31|000000000001249649|20200215|27.000-
SM31|000000000001306072|20200215|1.000 
SM31|000000000001306580|20200215|53.775-
SM31|000000000001008729|20200215|1.512-
SM31|000000000001008733|20200215|38.854 
SM31|000000000001008880|20200215|28.766 
SM31|000000000001008887|20200215|32.989 
SM26|000000000001008713|20200215|21.916 
SM26|000000000001008753|20200215|1.418 
SM26|000000000001008944|20200215|3.018 
SM26|000000000001051943|20200215|9.000 
SM26|000000000001018245|20200215|2.662 
SM26|000000000001023128|20200215|5.000 
SM26|000000000001026050|20200215|1.000 
SM26|000000000001028699|20200215|5.000 
SM26|000000000001036516|20200215|1.378-
SM26|000000000001036561|20200215|9.000 
SM35|000000000001036561|20200215|192.000 
SM34|000000000001228340|20200215|11.518 
SM36|000000000001008708|20200215|16.270 
