"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
SM32|000000000001008758|20200218|2.500 
SM32|000000000001008760|20200218|5.920-
SM32|000000000001008866|20200218|3.000 
SM32|000000000001008899|20200218|3.793-
SM32|000000000001018685|20200218|4.000-
SM25|000000000001286713|20200218|1.330-
SM32|000000000001036515|20200218|3.553 
SM25|000000000001366020|20200218|7.000-
SM31|000000000001336494|20200218|10.000 
SM25|000000000001013386|20200218|6.474 
SM24|000000000001303026|20200218|64.000 
SM25|000000000001043321|20200218|127.906 
SM24|000000000001008708|20200218|0.044 
SM24|000000000001008711|20200218|9.000-
SM24|000000000001305939|20200218|10.000 
SM24|000000000001306035|20200218|20.700 
SM24|000000000001008880|20200218|50.386 
SM24|000000000001008907|20200218|0.598-
SM24|000000000001008914|20200218|10.882 
SM24|000000000001008934|20200218|72.159 
SM24|000000000001018680|20200218|23.268 
SM24|000000000001026048|20200218|17.214 
SM24|000000000001036545|20200218|18.000 
SM24|000000000001052167|20200218|18.000 
SM24|000000000001052169|20200218|77.000-
SM24|000000000001338518|20200218|3.000 
SM25|000000000001259773|20200218|62.000 
SM23|000000000001349374|20200218|21.000 
SM23|000000000001299240|20200218|3.000-
SM23|000000000001314635|20200218|33.000 
SM25|000000000001008705|20200218|33.880 
SM23|000000000001325321|20200218|9.000 
SM25|000000000001008737|20200218|2.706 
SM25|000000000001008890|20200218|23.548 
SM25|000000000001008911|20200218|15.850 
SM25|000000000001008931|20200218|25.000 
SM25|000000000001008934|20200218|61.392 
SM24|000000000001259773|20200218|15.000 
SM24|000000000001267129|20200218|5.000-
SM23|000000000001337936|20200218|13.000 
SM28|000000000001306419|20200218|1.000 
SM28|000000000001306428|20200218|2.000-
SM28|000000000001306432|20200218|2.000-
SM28|000000000001307027|20200218|14.000 
SM28|000000000001018591|20200218|3.000-
SM28|000000000001337928|20200218|23.000-
SM28|000000000001337938|20200218|4.000 
SM28|000000000001337943|20200218|13.000-
SM28|000000000001030539|20200218|7.830 
SM28|000000000001034289|20200218|6.190 
SM28|000000000001052169|20200218|51.000-
SM28|000000000001347450|20200218|1.000 
SM28|000000000001336494|20200218|11.000 
SM28|000000000001358857|20200218|0.667-
SM28|000000000001359334|20200218|5.000-
SM28|000000000001272833|20200218|8.000 
SM35|000000000001306854|20200218|1.000 
SM35|000000000001034290|20200218|49.322 
SM34|000000000001219387|20200218|1.000 
SM34|000000000001282462|20200218|22.000 
SM34|000000000001008699|20200218|24.200 
SM34|000000000001008726|20200218|4.032 
SM34|000000000001008733|20200218|6.918 
SM34|000000000001008742|20200218|7.980 
SM34|000000000001026259|20200218|15.620 
SM34|000000000001027694|20200218|10.000-
SM35|000000000001008705|20200218|32.368 
SM35|000000000001008785|20200218|0.828 
SM35|000000000001008822|20200218|8.878 
SM35|000000000001008871|20200218|5.300 
SM36|000000000001018342|20200218|8.192 
SM36|000000000001018598|20200218|77.000-
SM36|000000000001028698|20200218|13.000-
SM36|000000000001036535|20200218|4.820 
SM36|000000000001249609|20200218|9.000-
SM36|000000000001249648|20200218|5.000-
SM36|000000000001325500|20200218|35.000 
SM31|000000000001249618|20200218|14.000-
SM31|000000000001249623|20200218|5.000-
SM36|000000000001337954|20200218|7.000-
SM36|000000000001337958|20200218|5.000-
SM31|000000000001292556|20200218|1.000 
SM31|000000000001299217|20200218|1.000-
SM31|000000000001008745|20200218|14.175 
SM36|000000000001349372|20200218|2.000-
SM36|000000000001008699|20200218|22.012 
SM36|000000000001008719|20200218|3.159 
SM36|000000000001008726|20200218|8.520 
SM36|000000000001008914|20200218|3.662-
SM36|000000000001008944|20200218|5.662 
SM31|000000000001013375|20200218|5.916 
SM36|000000000001356747|20200218|8.000-
SM31|000000000001018342|20200218|0.770 
SM31|000000000001018823|20200218|11.526-
SM36|000000000001013375|20200218|6.692 
SM36|000000000001013393|20200218|22.342 
SM36|000000000001013614|20200218|7.118 
SM36|000000000001360153|20200218|57.000-
SM36|000000000001360178|20200218|27.000-
SM36|000000000001360196|20200218|78.000-
SM36|000000000001360209|20200218|72.000-
SM31|000000000001036539|20200218|8.536 
ST02|000000000001008744|20200218|32.710-
ST02|000000000001008939|20200218|2.736-
SM49|000000000001008713|20200218|13.770 
SM49|000000000001008735|20200218|6.800 
SM49|000000000001008746|20200218|3.004-
SM49|000000000001008871|20200218|2.422 
SM49|000000000001008889|20200218|13.490 
ST02|000000000001036546|20200218|31.000 
ST02|000000000001043321|20200218|35.718 
SM49|000000000001137057|20200218|70.052 
SM49|000000000001172599|20200218|10.000 
SM39|000000000001008704|20200218|142.658 
SM39|000000000001008719|20200218|66.484 
SM39|000000000001008756|20200218|5.076 
SM39|000000000001008780|20200218|0.122 
SM39|000000000001008867|20200218|9.000-
SM49|000000000001292381|20200218|5.000-
SM39|000000000001018245|20200218|1.428-
SM39|000000000001018610|20200218|1.038 
SM39|000000000001018683|20200218|10.000 
SM39|000000000001034289|20200218|3.796 
SM38|000000000001356749|20200218|2.000-
SM38|000000000001137057|20200218|4.958 
SM37|000000000001249596|20200218|2.000-
SM37|000000000001249601|20200218|1.000-
SM37|000000000001360161|20200218|9.000-
SM37|000000000001360205|20200218|12.000-
SM38|000000000001299536|20200218|10.000 
SM38|000000000001306074|20200218|6.000 
SM37|000000000001306582|20200218|7.094-
SM38|000000000001307034|20200218|1.872 
SM37|000000000001013393|20200218|1.542-
SM38|000000000001325500|20200218|18.662 
SM37|000000000001018685|20200218|4.000-
SM38|000000000001008748|20200218|2.960 
SM38|000000000001008763|20200218|2.926 
SM38|000000000001008906|20200218|0.206-
SM38|000000000001336494|20200218|9.000 
SM38|000000000001337926|20200218|3.000-
SM38|000000000001013615|20200218|0.236 
SM38|000000000001018342|20200218|0.710 
SM37|000000000001069475|20200218|8.564-
ST02|000000000001249641|20200218|4.878 
ST02|000000000001259970|20200218|33.944 
ST02|000000000001307032|20200218|1.000-
ST02|000000000001358888|20200218|2.000-
ST02|000000000001359553|20200218|3.000-
SM40|000000000001059048|20200218|5.000-
SM40|000000000001334411|20200218|4.000 
SM39|000000000001331143|20200218|2.000 
SM39|000000000001336490|20200218|1.000 
SM39|000000000001336509|20200218|65.000 
SM39|000000000001340912|20200218|17.000 
SM39|000000000001340913|20200218|21.000 
SM40|000000000001172641|20200218|3.616 
SM40|000000000001259970|20200218|1.350 
SM40|000000000001259989|20200218|0.154 
SM40|000000000001272814|20200218|8.000 
SM40|000000000001272821|20200218|21.000 
SM40|000000000001283328|20200218|16.672 
SM39|000000000001259977|20200218|1.630-
ST04|000000000001008711|20200218|3.000 
ST04|000000000001008719|20200218|1223.229 
ST04|000000000001008725|20200218|0.453 
ST04|000000000001008861|20200218|4.000 
SM39|000000000001282454|20200218|2.000 
SM40|000000000001306035|20200218|2.000 
SM40|000000000001306429|20200218|2.000 
SM40|000000000001306432|20200218|2.000 
SM40|000000000001008735|20200218|0.550 
SM40|000000000001008740|20200218|3.912 
SM40|000000000001008792|20200218|3.128-
SM40|000000000001008821|20200218|4.000 
SM40|000000000001008894|20200218|3.546 
SM40|000000000001013393|20200218|11.326 
ST04|000000000001025624|20200218|184.000 
ST04|000000000001030539|20200218|15.124 
SM44|000000000001299536|20200218|11.000 
SM44|000000000001336492|20200218|27.000 
SM44|000000000001336494|20200218|11.000 
SM44|000000000001358046|20200218|88.100-
SM44|000000000001235668|20200218|4.000 
SM44|000000000001013393|20200218|32.994-
SM44|000000000001026259|20200218|3.256-
SM44|000000000001036561|20200218|21.000 
SM44|000000000001059049|20200218|74.000 
SM40|000000000001358047|20200218|18.000-
SM44|000000000001008743|20200218|10.032-
SM44|000000000001008880|20200218|74.196 
ST05|000000000001008740|20200218|5.108 
ST05|000000000001008742|20200218|27.712 
ST05|000000000001008745|20200218|7.788 
ST05|000000000001008760|20200218|1.288 
ST05|000000000001008782|20200218|4.560 
ST05|000000000001008866|20200218|5.000 
ST05|000000000001008875|20200218|1.794 
ST05|000000000001008922|20200218|1.764 
ST05|000000000001008944|20200218|12.302 
ST05|000000000001008716|20200218|7.270 
ST05|000000000001008722|20200218|2.898 
ST05|000000000001008727|20200218|2.014-
SM47|000000000001036526|20200218|68.018 
SM47|000000000001037002|20200218|1.000 
SM47|000000000001008791|20200218|4.610 
SM47|000000000001008823|20200218|11.240 
SM47|000000000001008864|20200218|17.000 
SM46|000000000001008745|20200218|14.528 
SM46|000000000001008765|20200218|5.200 
SM46|000000000001008785|20200218|26.660 
SM46|000000000001008815|20200218|1.794 
SM46|000000000001008821|20200218|2.106 
SM46|000000000001008934|20200218|30.616 
SM46|000000000001008944|20200218|2.146 
SM47|000000000001172633|20200218|1.592 
SM46|000000000001036561|20200218|47.000 
SM46|000000000001051952|20200218|1.000 
ST04|000000000001051945|20200218|8.000 
ST05|000000000001219388|20200218|25.000 
ST05|000000000001259970|20200218|4.820 
ST05|000000000001325810|20200218|1.000-
ST05|000000000001356748|20200218|1.000-
ST05|000000000001356751|20200218|1.000-
ST05|000000000001018688|20200218|6.000-
ST05|000000000001018823|20200218|37.337 
ST05|000000000001036527|20200218|33.220 
ST05|000000000001036547|20200218|76.000 
ST05|000000000001036561|20200218|6.000 
ST05|000000000001036563|20200218|2.000 
ST05|000000000001365661|20200218|2.000-
ST05|000000000001299536|20200218|2.000 
ST05|000000000001340915|20200218|65.000 
ST05|000000000001051952|20200218|12.000 
ST04|000000000001348209|20200218|1.000 
ST04|000000000001325251|20200218|3.000 
ST04|000000000001283600|20200218|115.374-
ST04|000000000001356749|20200218|5.000-
ST04|000000000001356751|20200218|6.000-
ST04|000000000001069476|20200218|1.035-
ST04|000000000001338509|20200218|4.000 
ST04|000000000001338511|20200218|1.000 
ST04|000000000001338518|20200218|6.000 
ST04|000000000001306421|20200218|3.000 
ST04|000000000001306436|20200218|1.000-
ST04|000000000001306461|20200218|1.000-
ST04|000000000001340915|20200218|158.000 
ST04|000000000001306852|20200218|4.000 
ST04|000000000001366004|20200218|3.000-
ST04|000000000001344069|20200218|11.000-
ST04|000000000001316283|20200218|29.000 
ST04|000000000001347215|20200218|36.000 
ST04|000000000001347450|20200218|9.000 
ST06|000000000001359558|20200218|3.000-
ST10|000000000001172633|20200218|8.656-
ST10|000000000001259773|20200218|29.000 
ST10|000000000001008944|20200218|0.700-
ST10|000000000001018612|20200218|3.523 
ST10|000000000001020973|20200218|4.000 
ST10|000000000001027694|20200218|1.000 
ST10|000000000001036530|20200218|0.210-
ST06|000000000001008861|20200218|2.000 
ST06|000000000001008890|20200218|14.336 
ST06|000000000001008918|20200218|5.100 
ST06|000000000001051951|20200218|1.000 
ST06|000000000001008756|20200218|2.538 
ST06|000000000001008759|20200218|0.426-
ST10|000000000001314633|20200218|58.000 
ST10|000000000001356337|20200218|5.000-
ST10|000000000001299096|20200218|6.071 
ST10|000000000001337952|20200218|15.000-
ST10|000000000001306582|20200218|50.164-
ST13|000000000001018683|20200218|161.000 
ST13|000000000001023128|20200218|80.120 
ST13|000000000001036562|20200218|2.000-
ST13|000000000001037003|20200218|1.000 
ST13|000000000001306850|20200218|6.000 
ST13|000000000001306854|20200218|8.000 
ST13|000000000001310984|20200218|7.000-
ST13|000000000001311006|20200218|4.000-
ST13|000000000001311008|20200218|1.000-
ST13|000000000001311031|20200218|5.000-
ST13|000000000001172598|20200218|11.670 
ST13|000000000001249602|20200218|24.750 
ST13|000000000001282460|20200218|18.000 
ST13|000000000001014181|20200218|2.000 
ST13|000000000001360165|20200218|6.000-
ST13|000000000001360166|20200218|110.000-
ST13|000000000001360175|20200218|45.000-
ST13|000000000001360189|20200218|23.000-
ST13|000000000001360196|20200218|32.000-
ST13|000000000001360205|20200218|41.000-
ST13|000000000001360208|20200218|11.000-
ST13|000000000001336490|20200218|28.000 
ST13|000000000001336496|20200218|21.000 
ST13|000000000001337957|20200218|28.000-
ST13|000000000001337959|20200218|14.000 
ST14|000000000001299206|20200218|4.000-
ST14|000000000001336495|20200218|28.000 
ST14|000000000001340912|20200218|24.000 
ST14|000000000001349369|20200218|3.000-
ST14|000000000001013393|20200218|57.474 
ST14|000000000001018683|20200218|7.000-
ST14|000000000001172641|20200218|28.098 
ST14|000000000001360158|20200218|7.000-
ST14|000000000001360170|20200218|24.000-
ST14|000000000001360196|20200218|54.000-
ST14|000000000001249619|20200218|32.000-
ST14|000000000001249640|20200218|34.000-
ST14|000000000001325500|20200218|3.000-
ST14|000000000001366011|20200218|2.000 
ST14|000000000001282454|20200218|146.000 
ST14|000000000001008705|20200218|1.892 
ST14|000000000001008717|20200218|1.390 
ST14|000000000001008733|20200218|4.114 
ST14|000000000001008744|20200218|100.970 
ST14|000000000001008759|20200218|9.232 
ST14|000000000001008788|20200218|0.514-
ST14|000000000001008828|20200218|20.714 
ST14|000000000001008914|20200218|31.698 
ST17|000000000001306037|20200218|4.000 
ST17|000000000001307032|20200218|11.000 
ST17|000000000001013386|20200218|0.772 
ST17|000000000001026048|20200218|1.700 
ST17|000000000001051943|20200218|11.000-
ST17|000000000001069475|20200218|1.608 
ST17|000000000001008727|20200218|6.418 
ST17|000000000001008729|20200218|5.878 
ST17|000000000001008732|20200218|119.690 
ST17|000000000001008743|20200218|58.112 
ST17|000000000001008763|20200218|87.044 
ST17|000000000001008788|20200218|46.176 
ST17|000000000001008792|20200218|2.404 
ST17|000000000001008794|20200218|31.919 
ST17|000000000001008918|20200218|1.280 
ST16|000000000001008783|20200218|23.272 
ST16|000000000001018598|20200218|43.000-
ST16|000000000001018612|20200218|2.924 
ST16|000000000001299095|20200218|4.000-
ST16|000000000001299214|20200218|1.000-
ST16|000000000001051021|20200218|4.000 
ST16|000000000001366013|20200218|51.000-
ST16|000000000001344067|20200218|12.000-
ST16|000000000001344068|20200218|103.000-
ST16|000000000001069471|20200218|84.000-
ST16|000000000001347215|20200218|1.000-
ST16|000000000001325321|20200218|12.000 
ST16|000000000001249648|20200218|117.000 
ST16|000000000001336509|20200218|73.000 
ST16|000000000001337947|20200218|24.000 
ST16|000000000001337950|20200218|113.000 
ST16|000000000001337953|20200218|309.000 
ST16|000000000001337957|20200218|148.000 
ST16|000000000001337959|20200218|132.000 
ST16|000000000001356746|20200218|2.000 
ST16|000000000001358048|20200218|22.000-
ST16|000000000001359333|20200218|6.000 
ST16|000000000001360153|20200218|58.000-
ST16|000000000001360169|20200218|137.000-
ST16|000000000001360175|20200218|132.000-
ST16|000000000001292555|20200218|6.000 
ST16|000000000001360204|20200218|345.000-
ST16|000000000001293420|20200218|28.000 
ST16|000000000001306584|20200218|275.878-
ST17|000000000001359554|20200218|3.000-
ST17|000000000001359556|20200218|4.000-
ST18|000000000001325325|20200218|6.000 
ST18|000000000001325810|20200218|1.000 
ST18|000000000001334411|20200218|13.000 
ST18|000000000001272821|20200218|18.606 
ST18|000000000001283328|20200218|237.919 
ST18|000000000001359558|20200218|9.000-
ST18|000000000001359564|20200218|28.000-
ST18|000000000001344023|20200218|433.000-
ST18|000000000001304330|20200218|36.165-
ST18|000000000001304353|20200218|0.788-
ST18|000000000001306436|20200218|13.000 
ST18|000000000001306849|20200218|16.000 
T001|000000000001028375|20200218|5.826 
ST18|000000000001008721|20200218|159.849 
ST18|000000000001008793|20200218|11.768 
ST18|000000000001008828|20200218|39.216 
ST18|000000000001013378|20200218|3.384 
T001|000000000001036515|20200218|26.228 
T001|000000000001219388|20200218|8.000 
T001|000000000001008699|20200218|3.682-
T001|000000000001008701|20200218|67.113 
T001|000000000001008733|20200218|8.682 
T001|000000000001008885|20200218|1.164 
T001|000000000001008941|20200218|17.608 
T001|000000000001008948|20200218|1.000 
T001|000000000001336509|20200218|36.000 
T001|000000000001306455|20200218|4.000 
T001|000000000001306861|20200218|2.000 
T001|000000000001307030|20200218|5.000 
T001|000000000001285471|20200218|249.224 
T001|000000000001292556|20200218|8.000 
T021|000000000001008700|20200218|19.484 
T020|000000000001008727|20200218|0.306-
T020|000000000001008790|20200218|1.000 
T021|000000000001008724|20200218|1.630 
T021|000000000001008773|20200218|0.568 
T021|000000000001008818|20200218|0.584 
T021|000000000001008823|20200218|0.004-
T021|000000000001008875|20200218|4.466 
T021|000000000001008888|20200218|0.880 
T020|000000000001013375|20200218|2.510 
T020|000000000001013395|20200218|3.558 
T021|000000000001028698|20200218|5.000-
T021|000000000001036563|20200218|19.000 
T020|000000000001259773|20200218|13.000 
T020|000000000001285471|20200218|33.196 
T021|000000000001340914|20200218|19.000 
T012|000000000001336490|20200218|21.000 
T012|000000000001008699|20200218|2.104 
T012|000000000001008702|20200218|42.096 
T012|000000000001008792|20200218|5.200 
T024|000000000001336493|20200218|11.000 
T024|000000000001344625|20200218|7.000 
T024|000000000001259773|20200218|13.000 
T023|000000000001360163|20200218|3.000-
T023|000000000001360194|20200218|1.000-
T023|000000000001360200|20200218|8.000-
T022|000000000001008718|20200218|5.044-
T022|000000000001008750|20200218|1.000 
T022|000000000001008778|20200218|1.416 
T023|000000000001365089|20200218|1.000-
T022|000000000001036560|20200218|1.000 
T024|000000000001013384|20200218|1.922 
T023|000000000001008727|20200218|5.354 
T023|000000000001008759|20200218|0.410 
T023|000000000001008815|20200218|0.920 
T024|000000000001008778|20200218|5.356 
T024|000000000001008822|20200218|0.006 
T024|000000000001008841|20200218|1.400 
T024|000000000001008875|20200218|12.234 
T024|000000000001008948|20200218|5.000 
T023|000000000001018590|20200218|2.170 
T023|000000000001336495|20200218|25.000 
T023|000000000001337939|20200218|11.000-
T022|000000000001285476|20200218|32.876 
T022|000000000001336495|20200218|6.000 
T022|000000000001336509|20200218|12.000 
T023|000000000001349375|20200218|3.000-
DC09|000000000001008700|20200218|9579.800 
DC09|000000000001017925|20200218|394.000 
DC09|000000000001325500|20200218|3657.000 
DC09|000000000001325510|20200218|29.000 
DC13|000000000001043321|20200218|3.000 
DC13|000000000001008748|20200218|24.500 
DC13|000000000001008823|20200218|48.000 
EC01|000000000001008902|20200218|0.500 
EC01|000000000001036561|20200218|1.000 
EC02|000000000001008725|20200218|0.500 
EC02|000000000001008778|20200218|0.500-
EC02|000000000001027694|20200218|2.000-
FL03|000000000001008780|20200218|1.360-
FL03|000000000001008906|20200218|1.410-
FL03|000000000001008931|20200218|0.010-
FL03|000000000001013395|20200218|0.050-
FL03|000000000001013615|20200218|0.290 
FL03|000000000001020973|20200218|2.000 
FL01|000000000001008902|20200218|0.790-
FL01|000000000001008949|20200218|2.000 
FL03|000000000001306419|20200218|3.000 
FL03|000000000001306420|20200218|2.000 
FL03|000000000001306844|20200218|1.000-
FL03|000000000001314642|20200218|1.000 
FL03|000000000001325412|20200218|0.250-
FL01|000000000001036544|20200218|12.000 
FL01|000000000001018610|20200218|7.520 
FL01|000000000001018683|20200218|1880.000 
FL03|000000000001036515|20200218|7.680-
FL03|000000000001272821|20200218|0.150 
FL03|000000000001272824|20200218|0.500-
FL03|000000000001282460|20200218|2.000-
FL03|000000000001306035|20200218|14.000 
SM03|000000000001036997|20200218|4.000 
SM03|000000000001052014|20200218|1.000 
SM03|000000000001052016|20200218|5.000 
SM02|000000000001008914|20200218|103.082 
SM02|000000000001018245|20200218|7.500 
SM03|000000000001008704|20200218|18.904 
SM03|000000000001008918|20200218|0.770 
SM03|000000000001008932|20200218|105.728 
SM03|000000000001008944|20200218|6.246 
SM02|000000000001288194|20200218|16.000-
SM02|000000000001292555|20200218|5.000 
SM02|000000000001293420|20200218|9.000-
SM02|000000000001306038|20200218|3.000-
SM02|000000000001306441|20200218|5.000 
SM02|000000000001306853|20200218|1.000 
SM01|000000000001172641|20200218|43.940 
SM01|000000000001228340|20200218|8.354-
SM01|000000000001272821|20200218|2.368 
SM02|000000000001052169|20200218|169.000-
SM02|000000000001008756|20200218|16.234 
SM02|000000000001008894|20200218|13.261 
SM01|000000000001008722|20200218|5.522 
SM01|000000000001008733|20200218|31.608 
SM01|000000000001008747|20200218|5.080 
SM01|000000000001008866|20200218|40.000 
SM01|000000000001008889|20200218|11.696 
SM01|000000000001008902|20200218|11.900 
SM01|000000000001008929|20200218|54.016-
SM01|000000000001018823|20200218|48.114 
SM02|000000000001282456|20200218|1.000-
SM02|000000000001282463|20200218|2.000 
FL09|000000000001008717|20200218|3.360-
FL09|000000000001008741|20200218|8.490-
FL09|000000000001008745|20200218|17.250-
FL09|000000000001008746|20200218|0.990-
FL09|000000000001008888|20200218|0.270-
FL18|000000000001036518|20200218|2.220 
FL05|000000000001052016|20200218|5.000 
FL09|000000000001018683|20200218|33.000 
FL09|000000000001036515|20200218|5.240-
FL09|000000000001037008|20200218|0.160-
SD23|000000000001306422|20200218|1.000 
SD23|000000000001306437|20200218|1.000-
FL05|000000000001306035|20200218|1.000 
FL05|000000000001306849|20200218|10.000 
FL18|000000000001337514|20200218|7.000 
FL19|000000000001008732|20200218|20.480-
FL19|000000000001008867|20200218|51.000-
FL19|000000000001008888|20200218|0.070 
FL19|000000000001008934|20200218|1.470-
FL10|000000000001008732|20200218|9.830-
FL10|000000000001008783|20200218|2.020-
FL10|000000000001008794|20200218|2.180-
FL10|000000000001008815|20200218|0.170-
FL10|000000000001013375|20200218|0.670-
FL19|000000000001018591|20200218|0.010 
FL19|000000000001036563|20200218|1.000-
FL04|000000000001008700|20200218|539.740-
FL04|000000000001008726|20200218|15.480-
FL04|000000000001008727|20200218|0.390-
FL04|000000000001008739|20200218|2.380-
FL06|000000000001008708|20200218|41.930-
FL06|000000000001008716|20200218|40.880-
FL06|000000000001008719|20200218|157.880-
FL06|000000000001008726|20200218|8.210-
FL06|000000000001008763|20200218|30.250-
FL06|000000000001008793|20200218|1.100 
FL06|000000000001008794|20200218|5.820-
FL06|000000000001008821|20200218|2.880-
FL10|000000000001028698|20200218|12.000 
FL19|000000000001259970|20200218|0.040-
FL04|000000000001008825|20200218|0.030-
FL04|000000000001008889|20200218|7.160-
FL04|000000000001013375|20200218|6.070-
FL04|000000000001013386|20200218|0.040-
FL06|000000000001008918|20200218|0.480-
FL06|000000000001008946|20200218|8.000 
FL06|000000000001017925|20200218|25.000 
FL06|000000000001018612|20200218|6.790-
FL06|000000000001026048|20200218|2.550 
FL10|000000000001259773|20200218|10.000 
FL19|000000000001306037|20200218|1.000 
FL06|000000000001059050|20200218|0.090-
FL10|000000000001306849|20200218|3.000 
FL10|000000000001307030|20200218|1.000-
FL04|000000000001259970|20200218|3.750-
FL06|000000000001219363|20200218|1.000 
FL06|000000000001259970|20200218|0.260 
FL11|000000000001008716|20200218|0.500-
FL11|000000000001008717|20200218|0.740-
FL11|000000000001008746|20200218|0.060-
FL11|000000000001008780|20200218|0.110-
FL11|000000000001008867|20200218|3.000 
FL04|000000000001306037|20200218|4.000 
FL04|000000000001306429|20200218|1.000 
FL04|000000000001306841|20200218|1.000-
FL04|000000000001306846|20200218|17.000 
FL04|000000000001306849|20200218|1.000 
FL04|000000000001306855|20200218|2.000 
FL11|000000000001259773|20200218|2.000 
FL12|000000000001008721|20200218|68.950-
FL12|000000000001008746|20200218|0.240-
FL12|000000000001008783|20200218|2.190-
FL04|000000000001331913|20200218|3.000 
FL04|000000000001350328|20200218|1.000 
FL07|000000000001008703|20200218|24.930-
FL07|000000000001008704|20200218|0.130 
FL07|000000000001008729|20200218|2.130-
FL07|000000000001008743|20200218|5.870-
FL12|000000000001034290|20200218|5.250-
FL12|000000000001036530|20200218|0.560 
FL07|000000000001020868|20200218|0.030-
SD23|000000000001036561|20200218|20.000 
FL05|000000000001008719|20200218|417.820-
FL05|000000000001008741|20200218|41.050-
FL05|000000000001008757|20200218|8.880-
FL05|000000000001008823|20200218|1.500-
FL08|000000000001008733|20200218|3.180-
FL08|000000000001008759|20200218|0.210 
FL08|000000000001008785|20200218|2.620-
FL08|000000000001008915|20200218|0.010-
FL08|000000000001010863|20200218|1.000 
FL08|000000000001013386|20200218|0.500 
FL05|000000000001023128|20200218|0.150-
FL05|000000000001026044|20200218|0.220 
FL05|000000000001036518|20200218|4.000 
FL08|000000000001034289|20200218|2.740-
FL08|000000000001172599|20200218|0.020-
FL18|000000000001008705|20200218|6.430-
FL18|000000000001008715|20200218|22.160-
FL18|000000000001008742|20200218|67.540-
FL18|000000000001008894|20200218|3.060-
FL02|000000000001283328|20200218|72.860 
FL02|000000000001293440|20200218|13.000 
FL02|000000000001306850|20200218|1.000 
FL02|000000000001307031|20200218|2.000 
SM02|000000000001325545|20200218|3.000 
SM02|000000000001347155|20200218|2.000-
FL01|000000000001235668|20200218|8.000 
SM02|000000000001358046|20200218|13.000 
FL02|000000000001008733|20200218|12.880-
FL02|000000000001008778|20200218|9.360-
FL02|000000000001008913|20200218|0.250-
FL01|000000000001293530|20200218|3.000 
SM02|000000000001359332|20200218|10.000-
FL01|000000000001305939|20200218|1.000 
FL01|000000000001306429|20200218|9.000 
FL01|000000000001306436|20200218|14.000 
FL01|000000000001306853|20200218|12.000 
FL01|000000000001314642|20200218|6.000 
FL01|000000000001318640|20200218|22.000 
SM03|000000000001219388|20200218|20.000 
SM12|000000000001018598|20200218|1.000 
SM12|000000000001028698|20200218|1.000 
SM11|000000000001356747|20200218|30.000-
SM11|000000000001358046|20200218|59.000-
SM12|000000000001259971|20200218|21.902 
SM03|000000000001306849|20200218|6.000 
SM11|000000000001043321|20200218|24.152 
SM11|000000000001052014|20200218|3.000 
SM11|000000000001306031|20200218|2.000-
SM12|000000000001299099|20200218|11.106 
SM12|000000000001299204|20200218|2.000-
SM11|000000000001336494|20200218|9.000 
SM12|000000000001008739|20200218|0.722 
SM12|000000000001008753|20200218|79.808 
SM11|000000000001337948|20200218|2.000 
SM11|000000000001337949|20200218|2.000-
SM11|000000000001337959|20200218|4.000 
SM11|000000000001340914|20200218|12.000 
SM11|000000000001008699|20200218|19.064 
SM11|000000000001008701|20200218|2.012-
SM11|000000000001008713|20200218|11.170 
SM11|000000000001008739|20200218|3.164-
SM11|000000000001008895|20200218|7.502 
SM09|000000000001013394|20200218|0.494 
SM09|000000000001018683|20200218|46.000 
SM09|000000000001034290|20200218|36.305 
SM09|000000000001036997|20200218|1.000-
SM11|000000000001018680|20200218|0.340 
SM11|000000000001037003|20200218|7.000 
SM09|000000000001219388|20200218|6.000 
SM09|000000000001008725|20200218|5.959 
SM09|000000000001008758|20200218|4.640 
SM09|000000000001008785|20200218|0.584 
SM09|000000000001008817|20200218|1.300 
SM09|000000000001008914|20200218|5.600 
SM04|000000000001036527|20200218|64.576 
SM06|000000000001008741|20200218|7.612 
SM06|000000000001008745|20200218|1.392 
SM06|000000000001008780|20200218|0.770 
SM06|000000000001018342|20200218|1.000 
SM06|000000000001018827|20200218|22.086 
SM06|000000000001028698|20200218|19.000 
SM06|000000000001036516|20200218|0.042 
SM06|000000000001036528|20200218|1.756 
SM04|000000000001267129|20200218|206.000 
SM04|000000000001008729|20200218|5.454 
SM04|000000000001008780|20200218|2.100 
SM04|000000000001008871|20200218|11.454 
SM04|000000000001013375|20200218|8.212 
SM08|000000000001008741|20200218|16.607 
SM08|000000000001008744|20200218|61.734 
SM08|000000000001008763|20200218|59.780 
SM12|000000000001360164|20200218|29.000-
SM12|000000000001360175|20200218|24.000-
SM12|000000000001360183|20200218|42.000-
SM12|000000000001360186|20200218|2.000-
SM12|000000000001360199|20200218|14.000-
SM08|000000000001008828|20200218|14.097 
SM08|000000000001008894|20200218|22.819 
SM08|000000000001008902|20200218|2.700 
SM08|000000000001172641|20200218|19.378 
SM08|000000000001034289|20200218|17.106 
SM08|000000000001283328|20200218|558.298 
SM12|000000000001337948|20200218|7.000-
SM12|000000000001341633|20200218|5.000-
SM06|000000000001219363|20200218|2.000 
SM06|000000000001228340|20200218|21.600 
SM14|000000000001036515|20200218|7.300 
SM13|000000000001283328|20200218|572.207 
