"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
EC08|000000000001026048|20200220|2.000 
EC01|000000000001008766|20200220|1.000 
EC02|000000000001008887|20200220|1.000-
EC02|000000000001008906|20200220|1.000-
EC02|000000000001018612|20200220|1.000-
SD23|000000000001282454|20200220|1.000-
FL01|000000000001293440|20200220|208.000 
FL01|000000000001293529|20200220|1.000 
SM03|000000000001013386|20200220|4.300 
SM03|000000000001013393|20200220|109.258 
FL19|000000000001008727|20200220|0.310-
FL19|000000000001008742|20200220|7.930-
FL19|000000000001008821|20200220|0.280-
FL01|000000000001013386|20200220|0.070-
FL01|000000000001306031|20200220|39.000 
FL01|000000000001306462|20200220|7.000 
FL19|000000000001034289|20200220|0.240-
FL19|000000000001036515|20200220|0.140-
SM03|000000000001018598|20200220|28.000 
FL01|000000000001018598|20200220|1749.000 
FL01|000000000001034290|20200220|10.950-
HB02|000000000001008828|20200220|4.800 
HB02|000000000001008880|20200220|24.554 
HB02|000000000001259970|20200220|16.470 
HB02|000000000001347215|20200220|11.000-
HB04|000000000001034290|20200220|10.000 
FL05|000000000001028699|20200220|31.000 
FL05|000000000001051964|20200220|1.000 
FL10|000000000001018826|20200220|3.770-
FL10|000000000001043321|20200220|25.700-
FL11|000000000001008763|20200220|0.950-
FL11|000000000001008788|20200220|0.230-
FL11|000000000001008898|20200220|0.030-
FL11|000000000001008934|20200220|1.100 
FL11|000000000001013375|20200220|0.220-
FL11|000000000001018598|20200220|4.000 
SD23|000000000001008864|20200220|1.000 
FL11|000000000001043321|20200220|1.240-
FL12|000000000001008708|20200220|7.970-
FL12|000000000001008726|20200220|1.260-
FL12|000000000001008760|20200220|1.030-
FL12|000000000001008788|20200220|0.240-
FL12|000000000001008791|20200220|0.030-
FL12|000000000001036561|20200220|3.000 
FL12|000000000001172641|20200220|1.010-
FL18|000000000001008699|20200220|51.730-
FL18|000000000001008725|20200220|1.280-
FL18|000000000001008733|20200220|9.190-
FL18|000000000001008740|20200220|4.310-
FL18|000000000001008757|20200220|3.980-
FL18|000000000001008780|20200220|0.640-
FL01|000000000001260302|20200220|1.000 
SM03|000000000001008729|20200220|0.310-
SM03|000000000001008746|20200220|1.562 
SM03|000000000001008793|20200220|3.392 
SM03|000000000001008871|20200220|1.624 
FL18|000000000001034289|20200220|1.330 
FL18|000000000001036515|20200220|4.140-
FL18|000000000001172641|20200220|3.600-
FL01|000000000001008719|20200220|136.160-
FL01|000000000001008726|20200220|8.300-
FL01|000000000001008740|20200220|51.120 
FL01|000000000001008909|20200220|16.310 
FL08|000000000001008716|20200220|1.630-
FL08|000000000001008722|20200220|0.260-
FL08|000000000001008760|20200220|1.830-
FL08|000000000001013375|20200220|1.290-
FL08|000000000001018612|20200220|3.940-
FL08|000000000001036527|20200220|9.560-
FL08|000000000001059050|20200220|0.100-
FL06|000000000001018827|20200220|7.975-
FL06|000000000001036516|20200220|0.060 
FL10|000000000001008700|20200220|78.210-
FL10|000000000001008708|20200220|12.940-
FL10|000000000001008737|20200220|0.160 
FL10|000000000001008741|20200220|4.530-
FL10|000000000001008762|20200220|13.220-
FL05|000000000001069484|20200220|0.030-
FL05|000000000001069494|20200220|0.440-
FL09|000000000001008705|20200220|31.170-
FL09|000000000001008725|20200220|3.480-
FL06|000000000001283326|20200220|0.070-
FL06|000000000001306037|20200220|2.000 
FL09|000000000001008753|20200220|6.430-
FL09|000000000001008821|20200220|1.700-
FL09|000000000001008822|20200220|1.120-
FL09|000000000001008899|20200220|0.920 
FL09|000000000001008941|20200220|0.240-
FL06|000000000001325781|20200220|1.000 
FL07|000000000001008715|20200220|0.410-
FL05|000000000001350328|20200220|1.000 
FL07|000000000001036516|20200220|0.620-
FL09|000000000001172641|20200220|3.120-
FL06|000000000001008765|20200220|5.260-
FL06|000000000001008780|20200220|2.070-
FL06|000000000001008884|20200220|0.510-
FL06|000000000001008888|20200220|0.490-
SM02|000000000001008713|20200220|29.339 
SM02|000000000001008887|20200220|5.554 
SM02|000000000001008902|20200220|12.000 
SM01|000000000001008707|20200220|1.116 
SM01|000000000001008717|20200220|1.394 
SM01|000000000001008742|20200220|11.360 
SM01|000000000001008753|20200220|14.608 
FL02|000000000001008726|20200220|2.980-
FL02|000000000001008727|20200220|0.330-
FL02|000000000001008756|20200220|4.650-
FL02|000000000001008760|20200220|0.770-
FL02|000000000001008788|20200220|12.600-
FL02|000000000001008815|20200220|0.850-
FL02|000000000001008922|20200220|0.330 
FL02|000000000001008940|20200220|0.130 
SM01|000000000001337938|20200220|11.000-
FL02|000000000001013393|20200220|0.762-
FL02|000000000001018245|20200220|2.264 
SM02|000000000001030539|20200220|0.930 
SM02|000000000001036516|20200220|1.228 
SM03|000000000001051952|20200220|1.000 
FL02|000000000001036515|20200220|0.080-
SM02|000000000001051951|20200220|1.000 
FL02|000000000001069494|20200220|1.190-
SM01|000000000001356750|20200220|6.000-
SM01|000000000001359559|20200220|1.000-
SM01|000000000001018598|20200220|56.000 
SM01|000000000001018683|20200220|36.000 
SM04|000000000001018683|20200220|25.000 
SM04|000000000001036528|20200220|3.776 
SM06|000000000001008713|20200220|5.974 
SM06|000000000001008721|20200220|215.262 
SM06|000000000001008746|20200220|0.500 
SM06|000000000001008765|20200220|16.006 
SM06|000000000001008799|20200220|0.850 
SM06|000000000001008817|20200220|6.716 
SM06|000000000001008888|20200220|27.680 
SM06|000000000001008918|20200220|2.500 
SM06|000000000001036546|20200220|178.000 
SM04|000000000001347341|20200220|4.000-
SM06|000000000001018245|20200220|2.176 
SM04|000000000001008815|20200220|0.538 
SM04|000000000001008821|20200220|2.784 
SM04|000000000001008902|20200220|2.492 
SM08|000000000001137057|20200220|54.434 
SM13|000000000001008887|20200220|13.799 
SM13|000000000001008899|20200220|0.036 
SM08|000000000001008742|20200220|2.529 
SM13|000000000001008713|20200220|6.756 
SM13|000000000001008821|20200220|1.294 
SM03|000000000001306667|20200220|1.000 
SM08|000000000001013393|20200220|29.036 
SM08|000000000001018685|20200220|15.000 
SM08|000000000001018826|20200220|25.082 
SM08|000000000001036530|20200220|353.195 
SM08|000000000001036561|20200220|329.000 
SM12|000000000001359557|20200220|1.000 
SM12|000000000001359559|20200220|1.000 
SM12|000000000001360191|20200220|11.000-
SM12|000000000001360208|20200220|1.000-
SM14|000000000001043321|20200220|34.031 
SM13|000000000001366004|20200220|1.000-
SM14|000000000001137057|20200220|21.686 
SM13|000000000001013393|20200220|25.489 
SM13|000000000001018826|20200220|34.691 
SM13|000000000001036528|20200220|3.941 
SM13|000000000001051953|20200220|2.000-
SM13|000000000001052169|20200220|8.000-
SM14|000000000001283328|20200220|69.857 
SM14|000000000001008791|20200220|0.634 
SM14|000000000001306849|20200220|1.000 
SM13|000000000001137057|20200220|24.806 
SM14|000000000001013393|20200220|48.822 
SM14|000000000001018598|20200220|6.000 
SM14|000000000001018823|20200220|11.832 
SM14|000000000001018827|20200220|24.612 
SM14|000000000001026389|20200220|6.000 
SM15|000000000001008700|20200220|90.574 
SM15|000000000001008735|20200220|8.890 
SM15|000000000001008782|20200220|0.134 
SM15|000000000001008799|20200220|1.000 
SM08|000000000001330711|20200220|2.000 
SM15|000000000001018342|20200220|7.872 
SM15|000000000001036546|20200220|83.000 
SM15|000000000001137057|20200220|3.638 
SM15|000000000001228340|20200220|2.000 
SM11|000000000001069475|20200220|2.100 
SM11|000000000001337958|20200220|3.000-
SM09|000000000001306037|20200220|1.000-
SM09|000000000001008719|20200220|98.318 
SM11|000000000001282463|20200220|6.000 
SM09|000000000001013386|20200220|4.564 
SM09|000000000001018685|20200220|13.000 
SM11|000000000001299095|20200220|49.000-
SM09|000000000001052169|20200220|8.000 
SM11|000000000001306074|20200220|2.000 
SM11|000000000001306438|20200220|1.000-
SM11|000000000001008704|20200220|41.250 
SM11|000000000001008705|20200220|5.362 
SM11|000000000001008729|20200220|4.246 
SM11|000000000001008745|20200220|6.168 
SM11|000000000001008750|20200220|14.848 
SM11|000000000001008756|20200220|2.960-
SM11|000000000001008759|20200220|1.096 
SM11|000000000001008760|20200220|3.400 
SM11|000000000001008766|20200220|4.056 
SM11|000000000001008914|20200220|3.000 
SM11|000000000001008918|20200220|5.016 
SM11|000000000001017921|20200220|13.000-
SM11|000000000001026389|20200220|13.000-
SM12|000000000001008763|20200220|8.224 
SM12|000000000001008932|20200220|109.756 
SM11|000000000001345059|20200220|1.000-
SM12|000000000001314631|20200220|20.000 
SM12|000000000001034289|20200220|10.000 
SM11|000000000001365660|20200220|1.000-
SM12|000000000001249609|20200220|1.000-
SM12|000000000001249633|20200220|2.000-
SM12|000000000001249640|20200220|4.000-
SM12|000000000001267129|20200220|199.000 
SM12|000000000001272822|20200220|9.104-
SM12|000000000001282454|20200220|9.000 
SM12|000000000001358048|20200220|53.000-
SM16|000000000001306037|20200220|32.000 
SM16|000000000001306841|20200220|2.000 
SM16|000000000001008700|20200220|218.011-
SM16|000000000001008828|20200220|14.636 
SM16|000000000001008932|20200220|9.063 
SM16|000000000001008934|20200220|29.266 
SM16|000000000001052014|20200220|5.000-
SM16|000000000001228341|20200220|132.828 
SM16|000000000001249470|20200220|3.848 
SM16|000000000001267129|20200220|120.000 
SM18|000000000001027694|20200220|5.000-
SM17|000000000001008726|20200220|0.130-
SM17|000000000001008743|20200220|30.944 
SM17|000000000001008778|20200220|1.636 
SM17|000000000001008861|20200220|2.000 
SM18|000000000001036997|20200220|4.000 
SM18|000000000001051952|20200220|4.000 
SM18|000000000001008726|20200220|0.292 
SM18|000000000001008733|20200220|17.522 
SM18|000000000001008740|20200220|10.820 
SM18|000000000001008750|20200220|67.006 
SM16|000000000001359553|20200220|2.000-
SM18|000000000001008847|20200220|3.084-
SM18|000000000001008890|20200220|105.608 
SM16|000000000001359559|20200220|1.000-
SM18|000000000001010863|20200220|14.000 
SM17|000000000001228340|20200220|3.000 
SM22|000000000001360151|20200220|21.000-
SM22|000000000001360160|20200220|331.000-
SM22|000000000001360170|20200220|50.000-
SM25|000000000001219388|20200220|11.000 
SM24|000000000001307023|20200220|1.000 
SM25|000000000001359558|20200220|8.000-
SM25|000000000001292383|20200220|134.000 
SM25|000000000001306037|20200220|15.000 
SM25|000000000001008700|20200220|551.026-
SM25|000000000001008727|20200220|0.200 
SM25|000000000001008743|20200220|6.596-
SM25|000000000001008828|20200220|11.084 
SM25|000000000001008864|20200220|7.000 
SM24|000000000001338524|20200220|6.000 
SM25|000000000001013393|20200220|166.832 
SM25|000000000001018823|20200220|31.318 
SM24|000000000001347450|20200220|1.000 
SM25|000000000001036526|20200220|62.816 
SM25|000000000001036530|20200220|257.564 
SM25|000000000001052014|20200220|3.000 
SM25|000000000001137057|20200220|3.072 
SM24|000000000001304248|20200220|2.632 
SM24|000000000001306031|20200220|3.100-
SM24|000000000001306037|20200220|15.000 
SM24|000000000001306038|20200220|4.413-
SM24|000000000001306438|20200220|4.000 
SM24|000000000001306441|20200220|1.000 
SM22|000000000001052014|20200220|1.000 
SM22|000000000001008727|20200220|18.916 
SM22|000000000001008735|20200220|0.800-
SM22|000000000001008914|20200220|7.696-
SM20|000000000001008717|20200220|5.953 
SM20|000000000001008737|20200220|3.311 
SM20|000000000001008743|20200220|2.256 
SM20|000000000001008744|20200220|5.745 
SM20|000000000001008778|20200220|5.053-
SM20|000000000001359555|20200220|1.000 
SM20|000000000001359562|20200220|2.000 
SM20|000000000001036522|20200220|1.166-
SM23|000000000001306035|20200220|10.000-
SM24|000000000001008716|20200220|7.022 
SM24|000000000001008733|20200220|9.922 
SM24|000000000001008743|20200220|20.305-
SM18|000000000001334405|20200220|4.000-
SM18|000000000001338509|20200220|1.000 
SM23|000000000001337947|20200220|8.000 
SM23|000000000001008739|20200220|5.654 
SM23|000000000001008750|20200220|15.810 
SM23|000000000001008753|20200220|2.792 
SM23|000000000001008821|20200220|2.632 
SM23|000000000001008866|20200220|7.000 
SM23|000000000001008944|20200220|10.540 
SM18|000000000001347156|20200220|1.000 
SM18|000000000001348209|20200220|3.000-
SM23|000000000001249600|20200220|2.000-
SM23|000000000001249634|20200220|1.000-
SM23|000000000001259773|20200220|10.000 
SM18|000000000001306841|20200220|1.000-
SM18|000000000001307023|20200220|1.000-
SM18|000000000001356743|20200220|17.000-
SM18|000000000001356751|20200220|3.000-
SM18|000000000001359558|20200220|25.000-
SM23|000000000001360152|20200220|1.000-
SM23|000000000001018612|20200220|0.516-
SM18|000000000001366020|20200220|14.000-
SM23|000000000001028375|20200220|1.460 
SM22|000000000001306852|20200220|18.000 
SM22|000000000001325543|20200220|8.000 
SM22|000000000001325544|20200220|8.000 
SM22|000000000001337933|20200220|1.000-
SM22|000000000001337946|20200220|19.000-
SM22|000000000001344065|20200220|38.000-
SM22|000000000001249645|20200220|32.732-
SM22|000000000001272822|20200220|2.940-
SM32|000000000001008717|20200220|5.445 
SM32|000000000001008729|20200220|2.145 
SM32|000000000001008934|20200220|35.041 
SM32|000000000001018683|20200220|8.000 
SM32|000000000001034290|20200220|21.813 
SM28|000000000001306420|20200220|3.000 
SM32|000000000001051944|20200220|5.000 
SM28|000000000001008729|20200220|2.262 
SM28|000000000001008739|20200220|0.266 
SM28|000000000001008745|20200220|16.972 
SM28|000000000001008809|20200220|0.440 
SM28|000000000001008821|20200220|0.452-
SM31|000000000001356743|20200220|6.000-
SM31|000000000001358042|20200220|93.000-
SM31|000000000001360153|20200220|35.000-
SM31|000000000001360162|20200220|34.000-
SM31|000000000001360165|20200220|2.000-
SM31|000000000001360172|20200220|6.000-
SM31|000000000001360191|20200220|10.000-
SM32|000000000001172599|20200220|2.000 
SM32|000000000001172641|20200220|17.540 
SM28|000000000001013386|20200220|4.666 
SM28|000000000001036546|20200220|9.000 
SM28|000000000001036997|20200220|1.000-
SM27|000000000001360154|20200220|7.000-
SM27|000000000001360207|20200220|29.000-
SM27|000000000001249596|20200220|1.000-
SM27|000000000001259773|20200220|11.000 
SM26|000000000001013375|20200220|6.648 
SM26|000000000001028698|20200220|11.000-
SM26|000000000001036527|20200220|2.582-
SM26|000000000001337930|20200220|446.000-
SM27|000000000001282458|20200220|1.000-
SM27|000000000001306074|20200220|8.000 
SM27|000000000001008725|20200220|1.372 
SM27|000000000001008729|20200220|10.482 
SM27|000000000001008747|20200220|2.296 
SM27|000000000001008828|20200220|2.840 
SM26|000000000001366013|20200220|25.000-
SM26|000000000001306849|20200220|14.000 
SM26|000000000001008717|20200220|4.102 
SM26|000000000001008894|20200220|49.122 
SM34|000000000001008704|20200220|7.638 
SM34|000000000001008705|20200220|1.912 
SM34|000000000001008759|20200220|0.958 
SM34|000000000001008783|20200220|7.700 
SM34|000000000001008898|20200220|17.193 
SM34|000000000001008944|20200220|0.072-
SM28|000000000001356744|20200220|19.000-
SM28|000000000001356747|20200220|35.000-
SM28|000000000001359563|20200220|20.000-
SM34|000000000001020973|20200220|1.000 
SM34|000000000001036515|20200220|5.612 
SM28|000000000001331143|20200220|2.000-
SM28|000000000001336496|20200220|16.000 
SM28|000000000001337959|20200220|3.000 
SM28|000000000001338515|20200220|1.000 
SM35|000000000001008700|20200220|40.568 
SM35|000000000001008823|20200220|4.884 
SM35|000000000001008932|20200220|8.566 
SM35|000000000001303026|20200220|437.620 
SM31|000000000001008719|20200220|82.944 
SM31|000000000001008747|20200220|8.513 
SM31|000000000001008758|20200220|5.846 
SM36|000000000001008704|20200220|8.922 
SM36|000000000001008727|20200220|1.384 
SM36|000000000001008828|20200220|12.390 
SM36|000000000001008902|20200220|5.152 
SM31|000000000001028375|20200220|0.350 
SM36|000000000001018343|20200220|2.500 
SM36|000000000001359558|20200220|3.000-
SM36|000000000001359562|20200220|6.000-
SM36|000000000001360165|20200220|18.000-
SM36|000000000001360194|20200220|13.000-
SM36|000000000001360202|20200220|33.000-
SM36|000000000001360206|20200220|136.000-
SM36|000000000001306582|20200220|58.486-
SM31|000000000001314632|20200220|30.000 
SM36|000000000001314631|20200220|13.000-
SM31|000000000001337951|20200220|18.000-
SM31|000000000001337957|20200220|10.000-
SM31|000000000001340913|20200220|2.000 
SM31|000000000001340916|20200220|14.000 
SM37|000000000001008740|20200220|3.662 
SM37|000000000001008742|20200220|4.250 
SM36|000000000001337503|20200220|28.000 
SM36|000000000001337935|20200220|9.000-
SM36|000000000001340915|20200220|39.000 
SM36|000000000001344024|20200220|52.000-
SM36|000000000001344068|20200220|102.000-
SM31|000000000001249639|20200220|33.000-
SM36|000000000001249608|20200220|34.000-
SM37|000000000001018598|20200220|49.000-
SM37|000000000001018823|20200220|0.400-
SM36|000000000001344343|20200220|1.000-
SM36|000000000001249640|20200220|10.000-
SM36|000000000001347215|20200220|14.000 
SM37|000000000001336509|20200220|29.000 
SM37|000000000001337949|20200220|1.000-
SM37|000000000001341633|20200220|1.000-
SM38|000000000001340916|20200220|14.000 
SM38|000000000001336492|20200220|21.000 
SM37|000000000001349369|20200220|3.000-
SM37|000000000001249597|20200220|9.000-
SM37|000000000001249608|20200220|1.000-
SM37|000000000001360173|20200220|20.000-
SM37|000000000001360191|20200220|3.000-
SM37|000000000001283328|20200220|0.452-
SM38|000000000001366019|20200220|8.000-
SM37|000000000001299211|20200220|29.000-
SM38|000000000001172641|20200220|1.874 
SM38|000000000001306429|20200220|9.000 
SM38|000000000001008704|20200220|17.522 
SM38|000000000001008713|20200220|7.522 
SM39|000000000001008713|20200220|9.468 
SM39|000000000001008815|20200220|0.688 
SM39|000000000001010863|20200220|4.000 
SM44|000000000001018342|20200220|1.120 
SM44|000000000001008716|20200220|2.936 
SM44|000000000001008722|20200220|3.578 
SM44|000000000001008890|20200220|3.990-
SM44|000000000001008898|20200220|68.352-
SM44|000000000001026048|20200220|8.536-
SM44|000000000001352808|20200220|7.000-
SM44|000000000001272833|20200220|3.380 
SM44|000000000001358049|20200220|2.000-
SM44|000000000001359560|20200220|1.000-
SM39|000000000001059049|20200220|25.278 
SM44|000000000001365095|20200220|34.000-
SM44|000000000001336493|20200220|27.000 
SM40|000000000001359554|20200220|1.000-
SM40|000000000001018245|20200220|1.544 
SM40|000000000001036833|20200220|1.000-
SM40|000000000001304359|20200220|7.288 
SM40|000000000001051967|20200220|1.000 
SM40|000000000001306426|20200220|15.000 
SM40|000000000001307027|20200220|5.000 
SM40|000000000001272822|20200220|21.316 
SM40|000000000001008728|20200220|3.122 
SM40|000000000001008748|20200220|4.278 
SM39|000000000001340915|20200220|37.000 
SM46|000000000001052014|20200220|5.000 
SM46|000000000001306037|20200220|5.000 
SM47|000000000001023128|20200220|5.000 
SM47|000000000001008704|20200220|48.646 
SM47|000000000001008763|20200220|13.414 
SM47|000000000001008815|20200220|4.652 
SM47|000000000001008866|20200220|19.000 
SM47|000000000001282462|20200220|7.000 
SM46|000000000001008741|20200220|2.088 
SM46|000000000001008788|20200220|9.966 
SM46|000000000001008822|20200220|7.774 
ST04|000000000001235664|20200220|7.000 
ST04|000000000001306427|20200220|2.000 
ST04|000000000001307031|20200220|2.000 
SM49|000000000001172641|20200220|5.230 
SM49|000000000001228347|20200220|21.000 
ST02|000000000001052016|20200220|16.000 
ST04|000000000001277766|20200220|56.000 
ST02|000000000001008753|20200220|17.690 
SM49|000000000001008717|20200220|12.500 
ST04|000000000001294522|20200220|12.000 
SM49|000000000001008747|20200220|3.104 
SM49|000000000001008791|20200220|3.000 
SM49|000000000001008861|20200220|5.000 
SM49|000000000001008899|20200220|17.726 
SM49|000000000001013393|20200220|97.880 
SM49|000000000001018683|20200220|17.000 
SM49|000000000001043321|20200220|147.414 
SM49|000000000001051951|20200220|3.000 
SM49|000000000001052016|20200220|4.000-
ST04|000000000001304248|20200220|0.149 
ST02|000000000001023128|20200220|2.100-
ST02|000000000001359554|20200220|3.000-
ST02|000000000001366019|20200220|5.000-
ST02|000000000001298357|20200220|18.000 
ST04|000000000001008744|20200220|93.508 
ST04|000000000001008822|20200220|16.159-
ST04|000000000001008914|20200220|0.699 
ST04|000000000001314639|20200220|191.000 
ST04|000000000001018823|20200220|49.239-
ST04|000000000001020973|20200220|15.000-
ST04|000000000001034289|20200220|6.796 
ST04|000000000001051021|20200220|21.000-
ST04|000000000001052167|20200220|9.000-
ST04|000000000001338540|20200220|4.000 
ST04|000000000001338543|20200220|3.000 
ST04|000000000001365660|20200220|5.000-
ST04|000000000001345059|20200220|1.000-
ST04|000000000001352811|20200220|12.000-
ST04|000000000001337938|20200220|2.000-
ST04|000000000001337940|20200220|1.000-
ST04|000000000001358047|20200220|31.000-
ST04|000000000001358049|20200220|52.000-
ST05|000000000001008744|20200220|44.687 
ST05|000000000001036515|20200220|4.136 
ST05|000000000001036526|20200220|37.863 
ST10|000000000001017929|20200220|1.000 
ST10|000000000001018591|20200220|0.550 
ST10|000000000001036526|20200220|11.206 
ST10|000000000001037008|20200220|63.000 
ST10|000000000001008737|20200220|3.039 
ST10|000000000001008751|20200220|0.115-
ST10|000000000001008760|20200220|17.532 
ST10|000000000001008765|20200220|6.797 
ST10|000000000001008880|20200220|21.002 
ST10|000000000001008934|20200220|6.498 
ST05|000000000001356744|20200220|19.000-
ST05|000000000001358047|20200220|22.000-
ST05|000000000001359332|20200220|3.000-
ST05|000000000001336052|20200220|1.000 
ST05|000000000001336494|20200220|19.000 
ST05|000000000001336496|20200220|19.000 
ST05|000000000001337928|20200220|7.000-
ST05|000000000001299099|20200220|2.515-
ST10|000000000001337937|20200220|1.000-
ST10|000000000001340912|20200220|13.000 
ST10|000000000001344066|20200220|8.000-
ST10|000000000001360155|20200220|27.000-
ST10|000000000001360162|20200220|11.000-
ST10|000000000001360185|20200220|6.000-
ST10|000000000001360199|20200220|17.000-
ST10|000000000001360206|20200220|71.000-
ST10|000000000001358041|20200220|16.000-
ST10|000000000001358046|20200220|36.000-
ST06|000000000001306037|20200220|15.000 
ST06|000000000001008725|20200220|3.186 
ST06|000000000001008763|20200220|14.168 
ST06|000000000001008790|20200220|0.528-
ST06|000000000001008888|20200220|15.360 
ST06|000000000001013394|20200220|0.280 
ST06|000000000001028699|20200220|4.000 
ST06|000000000001036528|20200220|5.528 
ST13|000000000001008782|20200220|1.024-
ST13|000000000001008815|20200220|4.540 
ST13|000000000001008822|20200220|31.426 
ST13|000000000001008934|20200220|21.442 
ST13|000000000001337949|20200220|15.000 
ST13|000000000001340912|20200220|14.000 
ST13|000000000001344065|20200220|32.000-
ST13|000000000001299099|20200220|5.066-
ST13|000000000001299239|20200220|3.000 
ST13|000000000001299240|20200220|2.000 
ST13|000000000001304369|20200220|1.402-
ST13|000000000001306031|20200220|1.000-
ST13|000000000001306848|20200220|30.000 
ST13|000000000001306849|20200220|7.000 
ST13|000000000001311018|20200220|3.000-
ST13|000000000001311032|20200220|7.000-
ST13|000000000001172641|20200220|23.676 
ST13|000000000001008727|20200220|23.140 
ST14|000000000001249632|20200220|7.000-
ST14|000000000001249648|20200220|8.000-
ST14|000000000001272822|20200220|5.170-
ST14|000000000001314633|20200220|89.000 
ST14|000000000001358043|20200220|160.000-
ST14|000000000001360159|20200220|83.000-
ST14|000000000001336492|20200220|32.000 
ST14|000000000001337935|20200220|339.000 
ST14|000000000001337945|20200220|3.000-
ST16|000000000001306580|20200220|15.564-
ST16|000000000001008765|20200220|13.202 
ST16|000000000001008888|20200220|8.988 
ST16|000000000001008902|20200220|5.074 
ST16|000000000001018626|20200220|5.000-
ST16|000000000001249618|20200220|14.000-
ST16|000000000001249633|20200220|23.000 
ST16|000000000001052169|20200220|125.000 
ST16|000000000001314631|20200220|1.000 
ST16|000000000001274778|20200220|10.000 
ST16|000000000001283328|20200220|201.950 
ST14|000000000001008931|20200220|0.040-
ST14|000000000001020973|20200220|1.000-
ST14|000000000001036527|20200220|10.618 
ST14|000000000001008704|20200220|11.372 
ST14|000000000001008887|20200220|1.064-
ST16|000000000001336497|20200220|8.000 
ST16|000000000001359556|20200220|2.000-
ST16|000000000001360176|20200220|1.000-
ST16|000000000001360182|20200220|7.000-
ST16|000000000001360183|20200220|278.000-
ST16|000000000001360194|20200220|1.000-
ST16|000000000001360199|20200220|85.000-
ST16|000000000001360203|20200220|1.000-
ST17|000000000001359562|20200220|1.000-
ST17|000000000001008828|20200220|34.962 
ST17|000000000001008894|20200220|16.634 
ST17|000000000001008931|20200220|1.674-
ST17|000000000001008939|20200220|3.700 
ST17|000000000001018823|20200220|30.964 
ST17|000000000001027694|20200220|4.000 
ST17|000000000001037003|20200220|1.000 
ST18|000000000001366013|20200220|59.000-
ST18|000000000001337928|20200220|594.000-
ST18|000000000001301844|20200220|16.049-
ST18|000000000001177903|20200220|43.103-
ST18|000000000001304373|20200220|6.928-
ST18|000000000001260310|20200220|3855.000-
ST18|000000000001272822|20200220|37.926 
ST18|000000000001008866|20200220|135.000 
ST18|000000000001008871|20200220|0.494-
ST18|000000000001008890|20200220|102.138 
ST18|000000000001008902|20200220|14.400 
ST18|000000000001013373|20200220|5.808 
ST18|000000000001018245|20200220|0.534 
ST18|000000000001052167|20200220|33.000 
T001|000000000001306037|20200220|45.000 
T001|000000000001325544|20200220|28.000 
T001|000000000001340914|20200220|27.000 
T012|000000000001298357|20200220|3.000-
