"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
ST10|000000000001249634|20200219|7.000-
ST10|000000000001259971|20200219|173.072 
ST10|000000000001267129|20200219|280.000 
ST10|000000000001008932|20200219|185.530 
ST10|000000000001358047|20200219|12.000-
ST10|000000000001360166|20200219|181.000-
ST10|000000000001360171|20200219|7.000-
ST10|000000000001360190|20200219|1.000-
ST10|000000000001299204|20200219|5.000-
ST10|000000000001299211|20200219|61.000-
ST10|000000000001337934|20200219|4.000 
ST10|000000000001306584|20200219|218.279-
ST10|000000000001341633|20200219|5.000-
ST10|000000000001344024|20200219|25.000-
ST06|000000000001259970|20200219|20.052 
ST06|000000000001282462|20200219|19.000 
ST06|000000000001008733|20200219|13.878 
ST06|000000000001008783|20200219|6.986 
ST06|000000000001008794|20200219|6.456 
ST06|000000000001008823|20200219|3.820 
ST06|000000000001008863|20200219|7.000-
ST06|000000000001008944|20200219|7.502 
ST06|000000000001013375|20200219|5.500 
ST06|000000000001026259|20200219|3.666 
ST13|000000000001344022|20200219|4.000 
ST13|000000000001349371|20200219|9.000 
ST13|000000000001356337|20200219|33.000-
ST13|000000000001356745|20200219|20.000-
ST13|000000000001360154|20200219|61.000-
ST13|000000000001360187|20200219|39.000-
ST13|000000000001360194|20200219|3.000-
ST13|000000000001360199|20200219|17.000-
ST13|000000000001360200|20200219|11.000-
ST13|000000000001331458|20200219|28.000 
ST13|000000000001337936|20200219|27.000 
ST13|000000000001337938|20200219|16.000 
ST13|000000000001338185|20200219|10.000 
ST13|000000000001249601|20200219|7.000 
ST13|000000000001249631|20200219|6.000 
ST13|000000000001259971|20200219|51.910 
ST13|000000000001008739|20200219|2.238 
ST13|000000000001008792|20200219|11.326 
ST13|000000000001008858|20200219|2.902 
ST13|000000000001282454|20200219|104.000 
ST13|000000000001018342|20200219|8.200 
ST13|000000000001299206|20200219|0.550 
ST13|000000000001299235|20200219|13.000 
ST13|000000000001036527|20200219|19.990 
ST13|000000000001307024|20200219|1.000 
ST13|000000000001052015|20200219|8.000-
ST13|000000000001052167|20200219|33.000 
ST13|000000000001310983|20200219|7.000-
ST16|000000000001008717|20200219|8.000 
ST16|000000000001008750|20200219|319.000 
ST14|000000000001018612|20200219|20.638 
ST16|000000000001027694|20200219|8.000 
ST14|000000000001008765|20200219|5.390 
ST14|000000000001008780|20200219|9.700 
ST14|000000000001008864|20200219|3.000 
ST14|000000000001356744|20200219|2.000 
ST14|000000000001358047|20200219|31.000-
ST14|000000000001337932|20200219|32.000 
ST14|000000000001337933|20200219|64.000 
ST14|000000000001337940|20200219|62.000 
ST14|000000000001337955|20200219|30.000 
ST14|000000000001337957|20200219|96.000 
ST14|000000000001360162|20200219|12.000-
ST14|000000000001360177|20200219|198.000-
ST14|000000000001360155|20200219|48.000-
ST16|000000000001359564|20200219|8.000-
ST16|000000000001365093|20200219|351.000-
ST14|000000000001341633|20200219|6.000-
ST14|000000000001344063|20200219|38.000-
ST14|000000000001344065|20200219|35.000-
ST14|000000000001259971|20200219|1.928-
ST16|000000000001299207|20200219|44.000-
ST16|000000000001299240|20200219|13.000-
ST14|000000000001283328|20200219|135.362 
ST16|000000000001325544|20200219|13.000 
ST16|000000000001249595|20200219|10.000-
ST16|000000000001337934|20200219|61.000 
ST16|000000000001337936|20200219|495.000 
ST16|000000000001337938|20200219|17.000 
ST16|000000000001337945|20200219|4.000-
ST16|000000000001337952|20200219|126.000 
ST16|000000000001337958|20200219|147.000 
ST16|000000000001349369|20200219|5.000-
ST14|000000000001299239|20200219|1.000-
ST17|000000000001228340|20200219|10.000 
ST17|000000000001306854|20200219|7.000 
ST18|000000000001304344|20200219|37.569-
ST18|000000000001306037|20200219|11.000 
ST18|000000000001306841|20200219|2.000 
ST18|000000000001008733|20200219|5.012 
ST18|000000000001008744|20200219|7.780 
ST18|000000000001291711|20200219|54.754-
ST18|000000000001017925|20200219|301.000 
ST18|000000000001023128|20200219|19.598 
ST18|000000000001344064|20200219|4.000-
T001|000000000001334411|20200219|8.000 
T001|000000000001293431|20200219|7.000 
ST17|000000000001008707|20200219|9.992 
ST17|000000000001008726|20200219|20.256 
ST17|000000000001051951|20200219|2.000 
T001|000000000001008763|20200219|2.650 
T001|000000000001008820|20200219|8.944 
T001|000000000001008844|20200219|30.410 
T001|000000000001008887|20200219|4.414 
T001|000000000001018245|20200219|5.118 
T001|000000000001026334|20200219|25.000 
T001|000000000001036526|20200219|16.688 
T012|000000000001008820|20200219|2.646 
T012|000000000001013615|20200219|2.178 
T012|000000000001036518|20200219|36.542 
T012|000000000001036563|20200219|14.000 
T024|000000000001336496|20200219|10.000 
T023|000000000001337956|20200219|2.000-
T023|000000000001340913|20200219|3.000 
T023|000000000001034290|20200219|10.976 
T023|000000000001037003|20200219|2.000-
T024|000000000001008717|20200219|3.446 
T024|000000000001008743|20200219|1.072 
T024|000000000001008898|20200219|1.090 
T024|000000000001008900|20200219|7.658 
T024|000000000001008941|20200219|6.220 
T023|000000000001008719|20200219|8.470-
T023|000000000001008733|20200219|1.252 
T023|000000000001008894|20200219|42.000 
T024|000000000001013395|20200219|6.188 
T024|000000000001018245|20200219|0.478 
T024|000000000001020973|20200219|6.000 
T024|000000000001027694|20200219|7.000 
T023|000000000001013375|20200219|5.602 
T023|000000000001013614|20200219|3.554 
T023|000000000001017921|20200219|4.000 
T023|000000000001018598|20200219|1.000 
T024|000000000001267129|20200219|5.000 
T023|000000000001259773|20200219|1.000 
T023|000000000001283328|20200219|62.812 
T023|000000000001349371|20200219|5.000-
T023|000000000001349374|20200219|3.000-
T023|000000000001360161|20200219|21.000-
T023|000000000001360167|20200219|33.000-
T023|000000000001360169|20200219|27.000-
T023|000000000001360183|20200219|45.000-
T023|000000000001360210|20200219|2.000-
T021|000000000001008721|20200219|28.716 
T021|000000000001008732|20200219|18.992 
T021|000000000001008830|20200219|0.300-
T021|000000000001036526|20200219|3.022 
T021|000000000001336509|20200219|24.000 
T021|000000000001340912|20200219|22.000 
T021|000000000001340913|20200219|17.000 
T021|000000000001172641|20200219|5.500 
T020|000000000001274778|20200219|0.427 
T020|000000000001008713|20200219|2.258 
T020|000000000001008773|20200219|2.652 
T020|000000000001008778|20200219|0.958 
T020|000000000001008821|20200219|5.240 
T020|000000000001008889|20200219|0.636 
T022|000000000001036561|20200219|10.000 
FL02|000000000001306429|20200219|2.000 
FL02|000000000001306436|20200219|2.000 
FL02|000000000001306441|20200219|1.000 
FL03|000000000001008703|20200219|47.330-
FL03|000000000001008718|20200219|0.320-
FL02|000000000001272822|20200219|0.210 
FL03|000000000001306421|20200219|6.000 
FL03|000000000001008799|20200219|0.580-
FL03|000000000001008815|20200219|1.520-
FL03|000000000001008859|20200219|0.130 
FL03|000000000001008867|20200219|104.000 
FL03|000000000001008894|20200219|1.160 
FL03|000000000001008922|20200219|0.410 
FL03|000000000001008934|20200219|8.890 
FL03|000000000001018342|20200219|3.080-
FL03|000000000001018598|20200219|122.000 
FL03|000000000001043321|20200219|17.910-
FL03|000000000001293440|20200219|19.000-
FL03|000000000001293518|20200219|1.000-
FL04|000000000001008841|20200219|0.360-
FL04|000000000001008907|20200219|1.600-
FL04|000000000001008934|20200219|1.280-
FL04|000000000001013374|20200219|2.000 
FL04|000000000001013395|20200219|0.890 
FL04|000000000001014181|20200219|1.000 
FL04|000000000001027694|20200219|2.000 
FL04|000000000001036516|20200219|0.280-
FL04|000000000001036517|20200219|6.260-
FL04|000000000001036561|20200219|7.000 
FL03|000000000001325500|20200219|11.000 
FL05|000000000001036527|20200219|44.280-
FL05|000000000001036546|20200219|31.000 
FL05|000000000001036997|20200219|5.000 
FL04|000000000001059047|20200219|0.130-
FL04|000000000001306848|20200219|3.000 
FL04|000000000001316285|20200219|2.000 
FL05|000000000001008765|20200219|16.570-
FL05|000000000001008791|20200219|0.450 
FL05|000000000001008894|20200219|21.620-
FL05|000000000001018342|20200219|4.520-
FL06|000000000001008713|20200219|28.350-
FL06|000000000001008760|20200219|1.980-
FL06|000000000001008778|20200219|10.700-
FL06|000000000001008898|20200219|3.230-
FL06|000000000001008911|20200219|8.740-
FL08|000000000001008699|20200219|19.920-
FL08|000000000001008707|20200219|0.110-
FL08|000000000001008713|20200219|3.110-
FL08|000000000001008746|20200219|1.130-
FL08|000000000001008783|20200219|2.430-
FL08|000000000001008871|20200219|3.700-
FL08|000000000001008934|20200219|0.230 
FL08|000000000001018823|20200219|2.290-
FL08|000000000001020868|20200219|0.190-
FL08|000000000001026048|20200219|0.140-
FL06|000000000001013394|20200219|2.320-
FL06|000000000001036526|20200219|24.260-
FL06|000000000001036527|20200219|27.070-
FL06|000000000001036545|20200219|6.000 
FL06|000000000001043321|20200219|53.040-
FL07|000000000001008817|20200219|0.350-
FL07|000000000001008864|20200219|5.000 
FL07|000000000001008873|20200219|0.070-
FL07|000000000001013394|20200219|0.140-
FL07|000000000001034290|20200219|2.860-
FL07|000000000001306841|20200219|1.000 
FL09|000000000001018823|20200219|12.540-
FL10|000000000001008747|20200219|2.880-
FL10|000000000001008821|20200219|1.230-
FL10|000000000001008903|20200219|0.060-
FL10|000000000001013393|20200219|3.340-
FL10|000000000001020973|20200219|2.000 
FL08|000000000001259970|20200219|0.270-
FL08|000000000001267129|20200219|1.000 
FL09|000000000001008747|20200219|5.390-
FL09|000000000001008760|20200219|3.670-
FL09|000000000001008895|20200219|1.336-
FL09|000000000001013394|20200219|0.680-
FL12|000000000001051967|20200219|1.000-
FL10|000000000001036515|20200219|1.140-
FL10|000000000001036526|20200219|1.610-
FL10|000000000001036527|20200219|4.600-
FL10|000000000001036528|20200219|1.200-
FL10|000000000001137057|20200219|12.920-
FL10|000000000001272822|20200219|0.020-
FL10|000000000001306841|20200219|1.000 
FL11|000000000001008705|20200219|0.670-
FL11|000000000001008708|20200219|0.960-
FL11|000000000001008741|20200219|0.610-
FL11|000000000001008828|20200219|0.720-
FL11|000000000001036515|20200219|0.290-
FL11|000000000001036528|20200219|0.050-
FL11|000000000001052169|20200219|1.000 
DC09|000000000001172641|20200219|3443.300 
DC09|000000000001296974|20200219|2.000 
DC09|000000000001338514|20200219|3.000 
FL12|000000000001008722|20200219|0.010-
FL12|000000000001008729|20200219|2.980-
FL12|000000000001008762|20200219|17.030-
FL12|000000000001018612|20200219|3.640-
FL12|000000000001020973|20200219|2.000 
FL18|000000000001008708|20200219|18.490-
FL18|000000000001008866|20200219|3.000-
FL18|000000000001008880|20200219|2.290-
FL18|000000000001018685|20200219|2.000-
FL18|000000000001219388|20200219|9.000 
HB02|000000000001306075|20200219|20.000 
HB04|000000000001008753|20200219|4.000 
HB04|000000000001008792|20200219|10.000 
HB04|000000000001008817|20200219|1.000 
HB04|000000000001008823|20200219|22.000 
FL19|000000000001008705|20200219|0.570-
FL19|000000000001008828|20200219|0.690-
FL19|000000000001017925|20200219|1.000 
HB04|000000000001036518|20200219|25.000 
DC13|000000000001008867|20200219|1235.000 
DC13|000000000001008880|20200219|9999.500 
DC13|000000000001026389|20200219|127.000 
SD23|000000000001325500|20200219|7.000-
SD23|000000000001307030|20200219|5.000 
DC13|000000000001254850|20200219|15.000 
DC13|000000000001306438|20200219|33.000 
SM02|000000000001020973|20200219|8.000-
SM02|000000000001026389|20200219|4.000-
SM02|000000000001036526|20200219|130.656 
SM02|000000000001036547|20200219|55.000 
SM02|000000000001037003|20200219|1.000 
SM02|000000000001293429|20200219|13.000 
SM02|000000000001051952|20200219|5.000-
SM02|000000000001297750|20200219|4.000-
FL01|000000000001008699|20200219|63.710 
EC01|000000000001008700|20200219|1.500 
EC01|000000000001008713|20200219|0.300 
EC01|000000000001008745|20200219|0.500 
SM02|000000000001305935|20200219|2.200-
FL01|000000000001008744|20200219|129.000-
FL01|000000000001008764|20200219|9.320 
FL01|000000000001008766|20200219|13.220-
FL01|000000000001008780|20200219|3.430 
FL01|000000000001008880|20200219|30.010 
FL01|000000000001008889|20200219|0.650 
EC01|000000000001008783|20200219|0.500 
EC01|000000000001036527|20200219|0.500 
FL01|000000000001013374|20200219|8.000 
EC02|000000000001013375|20200219|0.250 
SM02|000000000001306415|20200219|33.000 
SM02|000000000001306428|20200219|13.000 
SM02|000000000001219366|20200219|4.000 
FL01|000000000001008934|20200219|24.670 
FL01|000000000001008941|20200219|0.760-
EC07|000000000001018688|20200219|7.000 
EC08|000000000001008880|20200219|2.000 
SM02|000000000001254850|20200219|4.000 
SM02|000000000001306850|20200219|2.000-
SM02|000000000001306857|20200219|1.000 
SM02|000000000001013386|20200219|6.218 
SM02|000000000001018688|20200219|13.000 
SM01|000000000001059050|20200219|1.364-
DC13|000000000001325781|20200219|1106.000 
SM01|000000000001337933|20200219|26.000-
SM01|000000000001008705|20200219|15.008 
SM01|000000000001008746|20200219|2.802 
SM01|000000000001008867|20200219|14.000 
SM01|000000000001008911|20200219|2.460 
SM01|000000000001341633|20200219|5.000-
SM01|000000000001272835|20200219|13.000-
SM01|000000000001013375|20200219|0.820 
SM02|000000000001008735|20200219|2.846 
SM02|000000000001008746|20200219|0.366-
SM01|000000000001034290|20200219|2.688-
SM02|000000000001008783|20200219|1.867 
SM01|000000000001359555|20200219|2.000-
SM01|000000000001043321|20200219|32.673 
SM01|000000000001052016|20200219|1.000 
SM01|000000000001365661|20200219|4.000-
SM02|000000000001338518|20200219|2.000-
SM02|000000000001347215|20200219|5.000 
FL01|000000000001345059|20200219|1.000 
FL02|000000000001008729|20200219|4.710-
FL02|000000000001008735|20200219|1.310-
FL02|000000000001008740|20200219|2.530-
FL02|000000000001008753|20200219|1.250-
FL02|000000000001008898|20200219|0.100-
FL02|000000000001008906|20200219|0.600-
FL01|000000000001018680|20200219|0.440-
FL02|000000000001010863|20200219|1.000 
FL02|000000000001018598|20200219|61.000 
FL02|000000000001018688|20200219|4.000 
FL01|000000000001051943|20200219|5.000 
FL01|000000000001051957|20200219|4.000 
FL01|000000000001052169|20200219|1166.000 
FL02|000000000001036563|20200219|2.000 
FL02|000000000001052016|20200219|6.000 
FL02|000000000001069490|20200219|0.410-
SM03|000000000001008726|20200219|3.872 
SM03|000000000001008762|20200219|145.892 
SM03|000000000001008778|20200219|6.872 
SM03|000000000001008894|20200219|85.112 
SM03|000000000001013394|20200219|1.062 
SM03|000000000001018245|20200219|4.628 
FL01|000000000001287812|20200219|2.000-
FL01|000000000001306072|20200219|4.000 
FL01|000000000001306844|20200219|13.000 
FL01|000000000001306857|20200219|2.000 
FL01|000000000001307035|20200219|3.000 
SM08|000000000001282462|20200219|10.000 
SM02|000000000001314605|20200219|8.000 
SM09|000000000001008727|20200219|1.699 
SM09|000000000001008760|20200219|5.000 
SM09|000000000001008815|20200219|5.870 
SM09|000000000001008823|20200219|9.250 
SM09|000000000001008911|20200219|10.937 
SM11|000000000001008743|20200219|17.478-
SM11|000000000001008866|20200219|1.000-
SM11|000000000001008894|20200219|18.324 
SM11|000000000001008934|20200219|9.682 
SM09|000000000001228340|20200219|0.088 
SM11|000000000001336509|20200219|30.000 
SM11|000000000001337928|20200219|12.000-
SM11|000000000001337934|20200219|2.000 
SM11|000000000001337940|20200219|1.000-
SM03|000000000001303026|20200219|478.000 
SM11|000000000001340912|20200219|6.000 
SM04|000000000001036515|20200219|14.720 
SM04|000000000001036545|20200219|6.000 
SM04|000000000001008705|20200219|171.152 
SM04|000000000001008765|20200219|38.028 
SM04|000000000001008799|20200219|0.798 
SM04|000000000001008911|20200219|17.328 
SM03|000000000001036545|20200219|10.000 
SM03|000000000001043321|20200219|185.938 
SM11|000000000001298357|20200219|7.000-
SM11|000000000001299536|20200219|6.000 
SM11|000000000001306035|20200219|4.900 
SM03|000000000001259970|20200219|8.460 
SM11|000000000001274778|20200219|1.726 
SM13|000000000001359555|20200219|6.000-
SM13|000000000001366013|20200219|39.000-
SM14|000000000001008742|20200219|1.009-
SM14|000000000001008747|20200219|1.268-
SM14|000000000001008822|20200219|9.404 
SM14|000000000001008861|20200219|1.000 
SM14|000000000001008867|20200219|7.000-
SM14|000000000001034290|20200219|7.168 
SM14|000000000001036516|20200219|1.434-
SM06|000000000001008717|20200219|4.558 
SM06|000000000001008762|20200219|91.148 
SM06|000000000001013394|20200219|2.564 
SM06|000000000001036526|20200219|151.608 
SM12|000000000001283328|20200219|51.838 
SM12|000000000001366011|20200219|4.000 
SM12|000000000001008708|20200219|2.070 
SM12|000000000001008715|20200219|0.208 
SM12|000000000001008880|20200219|34.514 
SM12|000000000001008889|20200219|9.116 
SM12|000000000001020973|20200219|1.000-
SM13|000000000001008728|20200219|4.600-
SM13|000000000001008729|20200219|2.146 
SM13|000000000001008743|20200219|2.984 
SM13|000000000001008853|20200219|0.100-
SM13|000000000001008931|20200219|2.520 
SM12|000000000001336495|20200219|15.000 
SM11|000000000001358048|20200219|4.000-
SM12|000000000001344064|20200219|31.000-
SM13|000000000001013375|20200219|3.434 
SM11|000000000001365662|20200219|1.000-
SM12|000000000001358049|20200219|13.000-
SM12|000000000001249595|20200219|1.000-
SM12|000000000001360153|20200219|10.000-
SM12|000000000001360161|20200219|24.000-
SM12|000000000001360176|20200219|1.000-
SM12|000000000001360202|20200219|47.000-
SM12|000000000001360210|20200219|5.000-
SM15|000000000001228341|20200219|2.438-
SM15|000000000001292383|20200219|55.000 
SM08|000000000001219363|20200219|2.000 
SM15|000000000001008721|20200219|2.200 
SM15|000000000001008817|20200219|2.400 
SM15|000000000001008822|20200219|1.636 
SM08|000000000001008721|20200219|66.623 
SM15|000000000001020973|20200219|13.000 
SM08|000000000001028698|20200219|4.000 
SM08|000000000001036528|20200219|0.671-
SM08|000000000001037003|20200219|3.000 
SM20|000000000001008715|20200219|8.142 
SM20|000000000001008721|20200219|20.872 
SM20|000000000001008735|20200219|12.379 
SM20|000000000001008742|20200219|9.002 
SM20|000000000001008822|20200219|2.779 
SM20|000000000001008823|20200219|6.046 
SM20|000000000001008871|20200219|22.270 
SM20|000000000001008921|20200219|0.370-
SM18|000000000001137057|20200219|2.984 
SM20|000000000001306849|20200219|8.000 
SM20|000000000001018598|20200219|178.000 
SM18|000000000001274778|20200219|9.618 
SM20|000000000001036541|20200219|1.810 
SM18|000000000001282463|20200219|11.000 
SM18|000000000001287812|20200219|1.000-
SM18|000000000001288193|20200219|31.000 
SM18|000000000001356744|20200219|30.000-
SM18|000000000001358048|20200219|7.000-
SM18|000000000001359554|20200219|16.000-
SM18|000000000001359563|20200219|41.000-
SM18|000000000001359564|20200219|15.000-
SM20|000000000001036997|20200219|7.000 
SM20|000000000001052016|20200219|1.000-
SM18|000000000001299536|20200219|4.000 
SM18|000000000001008722|20200219|1.206 
SM18|000000000001008729|20200219|1.300 
SM18|000000000001008732|20200219|20.350 
SM18|000000000001008757|20200219|2.350 
SM18|000000000001008821|20200219|4.460 
SM18|000000000001008934|20200219|17.092 
SM18|000000000001303026|20200219|303.000 
SM18|000000000001018823|20200219|2.406 
SM18|000000000001020865|20200219|2.584-
SM18|000000000001316283|20200219|1.000-
SM18|000000000001037003|20200219|5.000 
SM20|000000000001267129|20200219|19.000 
SM18|000000000001051021|20200219|41.000-
SM18|000000000001069471|20200219|1.000-
SM18|000000000001337930|20200219|142.000-
SM22|000000000001356749|20200219|1.000 
SM22|000000000001360156|20200219|5.000-
SM22|000000000001360157|20200219|17.000 
SM22|000000000001360185|20200219|21.000-
SM22|000000000001059049|20200219|2.000-
SM23|000000000001036526|20200219|58.472 
SM22|000000000001069475|20200219|14.352 
SM20|000000000001366020|20200219|4.000-
SM22|000000000001306414|20200219|2.000-
SM22|000000000001306581|20200219|51.554-
SM22|000000000001018823|20200219|52.212 
SM22|000000000001023128|20200219|13.400 
SM22|000000000001025624|20200219|6.000 
SM22|000000000001034636|20200219|4.000-
SM20|000000000001337928|20200219|105.000-
SM23|000000000001008719|20200219|17.450 
SM22|000000000001008704|20200219|175.601-
SM22|000000000001008747|20200219|8.530 
SM22|000000000001008757|20200219|0.696-
SM22|000000000001008760|20200219|7.042 
SM22|000000000001008822|20200219|0.378-
SM22|000000000001008828|20200219|21.362 
SM22|000000000001249600|20200219|3.000-
SM22|000000000001337951|20200219|15.000-
SM22|000000000001337955|20200219|5.000-
SM22|000000000001340915|20200219|27.000 
SM22|000000000001344063|20200219|26.000-
SM25|000000000001228340|20200219|10.308-
SM25|000000000001228347|20200219|4.382 
SM24|000000000001316295|20200219|6.000 
SM23|000000000001337937|20200219|30.000 
SM24|000000000001008717|20200219|11.756 
SM24|000000000001008729|20200219|2.546 
SM24|000000000001008753|20200219|3.887-
SM24|000000000001008783|20200219|0.604 
SM24|000000000001008794|20200219|4.032 
SM24|000000000001036516|20200219|5.500 
SM24|000000000001036527|20200219|36.564 
SM24|000000000001008890|20200219|19.600 
SM25|000000000001008707|20200219|4.464 
SM24|000000000001059038|20200219|2.600-
SM25|000000000001008742|20200219|21.964 
SM25|000000000001008753|20200219|73.272 
SM25|000000000001008760|20200219|7.000 
SM25|000000000001008782|20200219|1.426 
SM25|000000000001008792|20200219|9.370 
SM25|000000000001008866|20200219|66.000 
SM25|000000000001036541|20200219|0.600 
SM25|000000000001036545|20200219|25.000 
SM24|000000000001013373|20200219|1.740 
SM24|000000000001013615|20200219|0.474-
SM25|000000000001027694|20200219|31.000 
SM24|000000000001235668|20200219|10.000 
SM24|000000000001334405|20200219|3.000 
SM23|000000000001249597|20200219|7.000-
SM23|000000000001249623|20200219|7.000-
SM23|000000000001249631|20200219|1.000-
SM23|000000000001249636|20200219|2.000-
SM24|000000000001292382|20200219|6.000 
SM23|000000000001359333|20200219|2.000-
SM23|000000000001365662|20200219|2.000-
SM24|000000000001296969|20200219|4.000 
SM24|000000000001306074|20200219|2.000 
SM24|000000000001306843|20200219|2.000 
SM24|000000000001307024|20200219|2.000 
SM23|000000000001306074|20200219|9.000 
SM23|000000000001306580|20200219|1.812-
SM24|000000000001366019|20200219|13.000-
SM16|000000000001008726|20200219|0.944 
SM16|000000000001008894|20200219|43.826 
SM16|000000000001008898|20200219|15.414 
SM17|000000000001008817|20200219|0.058 
SM17|000000000001008823|20200219|3.240 
SM17|000000000001008911|20200219|27.118 
SM17|000000000001008932|20200219|77.842 
SM31|000000000001360196|20200219|59.000-
SM31|000000000001360202|20200219|78.000-
SM17|000000000001018827|20200219|105.256 
SM32|000000000001292383|20200219|56.000 
SM31|000000000001325322|20200219|4.000 
SM31|000000000001299238|20200219|10.000-
SM31|000000000001299536|20200219|3.000 
SM31|000000000001337949|20200219|15.000-
SM31|000000000001337953|20200219|30.000-
SM32|000000000001008733|20200219|1.960 
SM32|000000000001008763|20200219|1.414 
SM32|000000000001008791|20200219|13.910 
SM32|000000000001008822|20200219|4.310 
SM32|000000000001008847|20200219|2.000 
SM31|000000000001349375|20200219|9.000-
SM17|000000000001052169|20200219|129.000 
SM32|000000000001025624|20200219|10.000 
SM35|000000000001008719|20200219|154.258 
SM35|000000000001008721|20200219|2.325-
SM35|000000000001008727|20200219|2.836 
SM35|000000000001008743|20200219|20.448 
SM35|000000000001008760|20200219|7.044 
SM35|000000000001008793|20200219|4.800 
SM35|000000000001008889|20200219|5.468 
SM35|000000000001008939|20200219|0.300 
SM35|000000000001013394|20200219|2.552 
SM34|000000000001292383|20200219|21.000 
SM34|000000000001303026|20200219|1.000-
SM34|000000000001013375|20200219|4.590 
SM28|000000000001235668|20200219|3.000 
SM35|000000000001306849|20200219|1.000 
SM35|000000000001307030|20200219|2.000-
SM28|000000000001013373|20200219|2.100 
SM28|000000000001018612|20200219|11.138 
SM28|000000000001052014|20200219|14.000-
SM35|000000000001228340|20200219|10.018-
SM28|000000000001306416|20200219|4.000 
SM28|000000000001306429|20200219|3.000 
SM28|000000000001306843|20200219|2.000 
SM28|000000000001172641|20200219|6.566 
SM26|000000000001018342|20200219|0.470 
SM26|000000000001259970|20200219|13.596 
SM26|000000000001292383|20200219|14.000 
SM26|000000000001307034|20200219|1.000 
SM26|000000000001008699|20200219|5.696 
SM26|000000000001008708|20200219|9.208 
SM26|000000000001008733|20200219|2.620 
SM26|000000000001008756|20200219|24.630 
SM28|000000000001337936|20200219|10.000-
SM28|000000000001338517|20200219|2.000 
SM28|000000000001338536|20200219|1.000 
SM28|000000000001340912|20200219|12.000 
SM28|000000000001340915|20200219|27.000 
SM28|000000000001347157|20200219|2.000 
SM28|000000000001352811|20200219|2.000-
SM28|000000000001356746|20200219|4.000-
SM28|000000000001358043|20200219|82.000-
SM28|000000000001358045|20200219|20.000-
SM27|000000000001344065|20200219|1.000-
SM36|000000000001360151|20200219|6.000-
SM36|000000000001360155|20200219|63.000-
SM36|000000000001299204|20200219|4.000-
SM36|000000000001299207|20200219|9.000-
SM26|000000000001359553|20200219|4.000-
SM36|000000000001306031|20200219|3.000-
SM27|000000000001283328|20200219|6.818 
SM27|000000000001008713|20200219|0.478-
SM27|000000000001008737|20200219|5.758 
SM27|000000000001008742|20200219|0.820-
SM27|000000000001008744|20200219|24.318 
SM36|000000000001336497|20200219|17.000 
SM36|000000000001337957|20200219|3.000-
SM27|000000000001008794|20200219|6.500 
SM28|000000000001008732|20200219|24.890 
SM28|000000000001008815|20200219|3.500 
SM28|000000000001008894|20200219|42.490-
SM36|000000000001360164|20200219|173.000-
SM36|000000000001360174|20200219|3.000-
SM36|000000000001360177|20200219|294.000-
SM36|000000000001360205|20200219|45.000-
SM27|000000000001337952|20200219|3.000-
SM36|000000000001249619|20200219|5.000-
SM36|000000000001249633|20200219|4.000-
SM31|000000000001008782|20200219|0.038 
SM36|000000000001282460|20200219|57.000 
SM36|000000000001283328|20200219|161.161 
SM31|000000000001018626|20200219|2.000-
SM31|000000000001034290|20200219|91.378 
SM36|000000000001008725|20200219|6.108 
SM36|000000000001008733|20200219|1.664 
SM36|000000000001008737|20200219|6.768 
SM36|000000000001008740|20200219|10.186 
SM36|000000000001008743|20200219|17.362 
SM36|000000000001008888|20200219|23.360 
SM36|000000000001008894|20200219|48.382 
SM31|000000000001137057|20200219|1.932 
SM31|000000000001172641|20200219|2.902 
SM31|000000000001249609|20200219|6.000-
SM31|000000000001249619|20200219|10.000-
SM31|000000000001249645|20200219|43.404-
SM31|000000000001259773|20200219|1.000-
SM31|000000000001282460|20200219|100.000 
SM39|000000000001036528|20200219|3.130 
SM39|000000000001036545|20200219|18.000 
SM40|000000000001282454|20200219|9.000 
SM39|000000000001365093|20200219|16.000-
SM40|000000000001288194|20200219|2.000 
SM39|000000000001306429|20200219|1.000 
SM40|000000000001008713|20200219|1.740 
SM40|000000000001008721|20200219|55.778-
SM40|000000000001008732|20200219|1.674 
SM40|000000000001008743|20200219|10.812-
SM40|000000000001008750|20200219|3.984 
SM40|000000000001008788|20200219|1.448 
SM40|000000000001008815|20200219|1.000 
SM40|000000000001008895|20200219|3.710 
SM40|000000000001306414|20200219|25.000 
SM40|000000000001306427|20200219|12.000 
SM40|000000000001307030|20200219|1.000-
SM40|000000000001026048|20200219|7.028 
SM40|000000000001036518|20200219|0.552-
SM40|000000000001036940|20200219|17.000 
SM40|000000000001059038|20200219|0.415 
SM39|000000000001008717|20200219|3.600 
SM39|000000000001008742|20200219|27.112 
SM39|000000000001008934|20200219|30.302 
SM40|000000000001137057|20200219|0.512 
SM39|000000000001282460|20200219|11.000 
SM39|000000000001282463|20200219|5.000 
SM38|000000000001036546|20200219|1.000-
SM38|000000000001340914|20200219|26.000 
SM37|000000000001337937|20200219|4.000-
SM38|000000000001359563|20200219|14.000-
SM37|000000000001008708|20200219|3.540 
SM37|000000000001008739|20200219|1.592-
SM37|000000000001008750|20200219|53.342-
SM37|000000000001008894|20200219|3.940-
SM37|000000000001008932|20200219|53.420-
SM37|000000000001282458|20200219|4.000 
