"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
SM20|000000000001008719|20200217|65.215 
SM20|000000000001008722|20200217|4.034 
SM20|000000000001008763|20200217|24.019 
SM20|000000000001008765|20200217|6.752 
SM20|000000000001008887|20200217|9.368 
SM20|000000000001018826|20200217|2.124 
SM20|000000000001026050|20200217|2.000 
SM25|000000000001259773|20200217|111.000 
SM20|000000000001034290|20200217|117.260 
SM20|000000000001036527|20200217|4.000 
SM20|000000000001043321|20200217|66.619 
SM25|000000000001286713|20200217|1.330-
SM20|000000000001069475|20200217|11.875 
SM25|000000000001008705|20200217|69.428 
SM25|000000000001008737|20200217|2.102 
SM17|000000000001259773|20200217|100.000 
SM18|000000000001030539|20200217|34.538 
SM18|000000000001051951|20200217|8.000 
SM18|000000000001069490|20200217|1.712 
SM17|000000000001008708|20200217|4.994 
SM17|000000000001008828|20200217|4.972 
SM17|000000000001008851|20200217|16.000-
SM17|000000000001020973|20200217|18.000 
SM17|000000000001026259|20200217|9.000 
SM17|000000000001037003|20200217|7.000 
SM17|000000000001051953|20200217|5.000 
SM17|000000000001069475|20200217|52.694 
SM18|000000000001008743|20200217|10.177-
SM18|000000000001008782|20200217|3.496 
SM18|000000000001008799|20200217|15.188-
SM18|000000000001306414|20200217|27.000-
SM18|000000000001306852|20200217|4.000 
SM18|000000000001306855|20200217|1.000-
SM18|000000000001307033|20200217|2.000 
SM18|000000000001008846|20200217|0.862 
SM18|000000000001008871|20200217|2.000-
SM18|000000000001008894|20200217|21.562 
SM26|000000000001018598|20200217|71.000 
SM26|000000000001037003|20200217|7.000 
SM31|000000000001008745|20200217|16.561 
SM31|000000000001008866|20200217|23.000 
SM31|000000000001018342|20200217|2.906-
SM31|000000000001018823|20200217|33.225 
SM26|000000000001325500|20200217|110.000 
SM31|000000000001013375|20200217|4.470 
SM31|000000000001036539|20200217|11.899 
SM26|000000000001008700|20200217|151.955 
SM26|000000000001008715|20200217|10.108 
SM26|000000000001008763|20200217|0.460 
SM26|000000000001008792|20200217|1.898 
SM26|000000000001008867|20200217|33.000 
SM26|000000000001008902|20200217|6.624 
SM26|000000000001008903|20200217|8.300 
SM25|000000000001366020|20200217|7.000-
SM27|000000000001337937|20200217|1.000-
SM27|000000000001337947|20200217|2.000-
SM34|000000000001026259|20200217|15.620 
SM34|000000000001027694|20200217|3.000-
SM27|000000000001008717|20200217|5.766 
SM27|000000000001297748|20200217|6.772-
SM27|000000000001299219|20200217|4.000-
SM27|000000000001008780|20200217|4.578 
SM27|000000000001306072|20200217|8.000 
SM27|000000000001017921|20200217|32.000 
SM27|000000000001020973|20200217|16.000-
SM27|000000000001360164|20200217|6.000-
SM27|000000000001360177|20200217|15.000-
SM27|000000000001360209|20200217|1.000-
SM34|000000000001219387|20200217|1.000 
SM34|000000000001282462|20200217|22.000 
SM34|000000000001008699|20200217|15.690 
SM34|000000000001008726|20200217|0.738-
SM34|000000000001008733|20200217|7.294 
SM34|000000000001008742|20200217|8.352 
SM31|000000000001340912|20200217|22.000 
SM32|000000000001018685|20200217|8.000-
SM32|000000000001028698|20200217|15.000-
SM31|000000000001249618|20200217|82.000-
SM31|000000000001249623|20200217|33.000-
SM32|000000000001036515|20200217|4.743 
SM31|000000000001358046|20200217|134.000-
SM31|000000000001358049|20200217|29.000-
SM31|000000000001359553|20200217|4.000-
SM31|000000000001359557|20200217|5.000-
SM31|000000000001359558|20200217|8.000-
SM31|000000000001359563|20200217|16.000-
SM31|000000000001292556|20200217|1.000 
SM31|000000000001360180|20200217|184.000-
SM31|000000000001360207|20200217|151.000-
SM31|000000000001366013|20200217|29.000-
SM31|000000000001299217|20200217|2.000-
SM32|000000000001259773|20200217|112.000 
SM32|000000000001283328|20200217|243.919 
SM26|000000000001365660|20200217|2.000-
SM32|000000000001008727|20200217|1.620 
SM32|000000000001008758|20200217|2.500 
SM32|000000000001008760|20200217|6.920-
SM32|000000000001008866|20200217|3.000 
SM31|000000000001336494|20200217|10.000 
SM32|000000000001008899|20200217|1.985-
SM31|000000000001337959|20200217|3.000 
SM35|000000000001008705|20200217|44.714 
SM35|000000000001008817|20200217|0.090 
SM35|000000000001008822|20200217|9.256 
SM35|000000000001008871|20200217|14.378 
SM35|000000000001306854|20200217|1.000 
SM35|000000000001034290|20200217|73.420 
SM35|000000000001059049|20200217|5.070 
SM28|000000000001336494|20200217|11.000 
SM28|000000000001337928|20200217|23.000-
SM28|000000000001337938|20200217|4.000 
SM28|000000000001337943|20200217|13.000-
SM28|000000000001347450|20200217|1.000 
SM28|000000000001272833|20200217|7.000 
SM28|000000000001008743|20200217|21.692-
SM28|000000000001008866|20200217|6.000 
SM28|000000000001008902|20200217|7.550 
SM28|000000000001008922|20200217|0.378 
SM28|000000000001358857|20200217|0.667-
SM28|000000000001359334|20200217|5.000-
SM28|000000000001306419|20200217|1.000 
SM28|000000000001306428|20200217|2.000-
SM28|000000000001306432|20200217|1.000-
SM28|000000000001018591|20200217|2.706-
SM28|000000000001307027|20200217|10.000 
SM28|000000000001030539|20200217|3.530 
SM28|000000000001034289|20200217|9.538 
SM28|000000000001052169|20200217|47.000-
SM38|000000000001299536|20200217|7.000 
SM38|000000000001008748|20200217|6.014 
SM38|000000000001008763|20200217|2.106 
SM38|000000000001008906|20200217|0.206-
SM38|000000000001306074|20200217|7.000 
SM38|000000000001307034|20200217|0.872 
SM38|000000000001013615|20200217|0.382 
SM38|000000000001018342|20200217|0.872 
SM37|000000000001360161|20200217|9.000-
SM37|000000000001360205|20200217|11.000-
SM37|000000000001340913|20200217|8.000 
SM38|000000000001137057|20200217|2.958 
SM36|000000000001008914|20200217|15.492 
SM36|000000000001008944|20200217|26.052 
SM36|000000000001306074|20200217|2.000 
SM36|000000000001013375|20200217|4.798 
SM36|000000000001013393|20200217|8.392-
SM36|000000000001013614|20200217|2.170 
SM37|000000000001249596|20200217|20.000-
SM37|000000000001249601|20200217|3.000-
SM36|000000000001018342|20200217|2.110 
SM36|000000000001018598|20200217|5.000-
SM36|000000000001028698|20200217|17.000 
SM36|000000000001036535|20200217|5.732 
SM37|000000000001299208|20200217|4.000-
SM36|000000000001325500|20200217|15.000 
SM37|000000000001306582|20200217|38.844-
SM37|000000000001008705|20200217|0.212 
SM37|000000000001292383|20200217|1.000-
SM36|000000000001337954|20200217|7.000-
SM36|000000000001337958|20200217|5.000-
SM37|000000000001013393|20200217|9.239-
SM37|000000000001018612|20200217|0.030-
SM37|000000000001018685|20200217|16.000-
SM36|000000000001249609|20200217|28.000-
SM36|000000000001249611|20200217|23.000-
SM36|000000000001249648|20200217|20.000-
SM36|000000000001349372|20200217|2.000-
SM36|000000000001356747|20200217|8.000-
SM37|000000000001069475|20200217|24.219-
SM36|000000000001360153|20200217|56.000-
SM36|000000000001360178|20200217|27.000-
SM36|000000000001360196|20200217|78.000-
SM36|000000000001360209|20200217|68.000-
SM36|000000000001008699|20200217|2.854 
SM36|000000000001008719|20200217|331.517-
SM36|000000000001008722|20200217|1.384-
SM36|000000000001008726|20200217|4.604-
SM36|000000000001008751|20200217|0.236-
SM36|000000000001008769|20200217|1.000 
SM36|000000000001008782|20200217|5.320-
SM36|000000000001008866|20200217|3.000 
SM44|000000000001299536|20200217|16.000 
SM44|000000000001008743|20200217|10.054-
SM44|000000000001008880|20200217|74.340 
SM39|000000000001331143|20200217|2.000 
SM39|000000000001336490|20200217|1.000 
SM39|000000000001336509|20200217|66.000 
SM44|000000000001013393|20200217|24.878-
SM39|000000000001340912|20200217|17.000 
SM39|000000000001340913|20200217|21.000 
SM44|000000000001026259|20200217|3.256-
SM44|000000000001036561|20200217|27.000 
SM40|000000000001008735|20200217|0.200-
SM40|000000000001008740|20200217|4.262 
SM40|000000000001008792|20200217|4.128-
SM40|000000000001008821|20200217|4.000 
SM40|000000000001008894|20200217|7.650 
SM44|000000000001059049|20200217|74.000 
SM40|000000000001013393|20200217|11.966 
SM44|000000000001235668|20200217|4.000 
SM44|000000000001336492|20200217|27.000 
SM44|000000000001336494|20200217|12.000 
SM39|000000000001034289|20200217|5.900 
SM39|000000000001282454|20200217|1.000 
SM39|000000000001008704|20200217|117.670 
SM39|000000000001008719|20200217|32.204 
SM39|000000000001008756|20200217|3.456 
SM39|000000000001008780|20200217|0.122 
SM39|000000000001008867|20200217|50.000-
SM38|000000000001325500|20200217|19.000 
SM38|000000000001336494|20200217|9.000 
SM38|000000000001337926|20200217|3.000-
SM39|000000000001018245|20200217|0.944-
SM39|000000000001018610|20200217|1.038 
SM39|000000000001018683|20200217|3.000-
SM38|000000000001356749|20200217|2.000-
SM47|000000000001008791|20200217|5.770 
SM47|000000000001008823|20200217|9.864 
SM47|000000000001008864|20200217|9.000 
SM47|000000000001036526|20200217|66.548 
SM47|000000000001037002|20200217|1.000 
SM49|000000000001008871|20200217|5.632 
SM49|000000000001008889|20200217|16.504 
SM49|000000000001008713|20200217|15.800 
SM49|000000000001008735|20200217|10.948 
SM49|000000000001008746|20200217|2.494-
SM47|000000000001172633|20200217|1.678 
SM44|000000000001358046|20200217|88.100-
SM46|000000000001036561|20200217|43.000 
SM40|000000000001358047|20200217|18.000-
SM40|000000000001059048|20200217|5.000-
SM40|000000000001334411|20200217|2.000 
SM46|000000000001051952|20200217|3.000 
SM40|000000000001172641|20200217|3.616 
SM40|000000000001306429|20200217|2.000 
SM40|000000000001306432|20200217|1.000 
SM40|000000000001259970|20200217|1.350 
SM40|000000000001259989|20200217|0.154 
SM40|000000000001272814|20200217|8.000 
SM40|000000000001272821|20200217|21.000 
SM46|000000000001008745|20200217|22.644 
SM40|000000000001283328|20200217|21.114 
SM46|000000000001008765|20200217|24.710 
SM46|000000000001008785|20200217|27.932 
SM46|000000000001008810|20200217|1.000-
SM46|000000000001008815|20200217|1.420-
SM46|000000000001008821|20200217|2.330 
SM46|000000000001008934|20200217|29.682 
SM46|000000000001008944|20200217|2.713 
SM40|000000000001306035|20200217|2.000-
SM49|000000000001172599|20200217|10.000 
ST02|000000000001307032|20200217|1.000 
SM49|000000000001292381|20200217|5.000-
ST02|000000000001008744|20200217|46.306 
ST02|000000000001249641|20200217|4.878 
ST02|000000000001259970|20200217|41.308 
ST02|000000000001036546|20200217|137.000 
ST02|000000000001043321|20200217|114.546 
SM49|000000000001137057|20200217|60.532 
ST04|000000000001008861|20200217|4.000 
ST02|000000000001358888|20200217|2.000-
ST02|000000000001359553|20200217|3.000-
ST04|000000000001283600|20200217|99.586-
ST04|000000000001025624|20200217|195.000 
ST04|000000000001030539|20200217|38.984 
ST04|000000000001051945|20200217|24.000 
ST04|000000000001069476|20200217|1.035-
ST04|000000000001008711|20200217|11.000 
ST04|000000000001008719|20200217|1598.727 
ST04|000000000001008725|20200217|2.915 
ST04|000000000001347215|20200217|52.000 
ST04|000000000001347450|20200217|9.000 
ST04|000000000001366004|20200217|3.000-
ST04|000000000001325251|20200217|3.000 
ST04|000000000001348209|20200217|1.000 
ST04|000000000001306421|20200217|3.000 
ST04|000000000001306436|20200217|2.000 
ST04|000000000001306461|20200217|1.000-
ST04|000000000001306852|20200217|16.000 
ST04|000000000001338509|20200217|4.000 
ST04|000000000001338511|20200217|2.000 
ST04|000000000001338518|20200217|8.000 
ST04|000000000001338521|20200217|2.000 
ST04|000000000001340915|20200217|160.000 
ST04|000000000001344069|20200217|11.000-
ST04|000000000001356749|20200217|5.000-
ST04|000000000001356751|20200217|6.000-
ST04|000000000001316283|20200217|30.000 
ST05|000000000001340915|20200217|65.000 
ST05|000000000001356748|20200217|1.000-
ST05|000000000001356751|20200217|1.000-
ST05|000000000001365661|20200217|2.000-
ST05|000000000001325810|20200217|1.000-
ST05|000000000001299536|20200217|4.000 
ST05|000000000001219388|20200217|34.000 
ST05|000000000001008716|20200217|7.950 
ST05|000000000001008722|20200217|1.536 
ST05|000000000001008727|20200217|1.822-
ST05|000000000001008740|20200217|5.706 
ST05|000000000001008742|20200217|19.812 
ST05|000000000001008745|20200217|11.852 
ST05|000000000001008760|20200217|3.384 
ST05|000000000001008782|20200217|5.812 
ST05|000000000001008866|20200217|1.000 
ST05|000000000001008875|20200217|6.206-
ST05|000000000001008922|20200217|3.274 
ST05|000000000001008944|20200217|7.964 
ST05|000000000001259970|20200217|4.820 
ST05|000000000001018688|20200217|6.000-
ST05|000000000001018823|20200217|46.637 
ST05|000000000001036527|20200217|29.528 
ST05|000000000001036547|20200217|76.000 
ST05|000000000001036561|20200217|12.000 
ST05|000000000001036563|20200217|2.000 
ST05|000000000001051952|20200217|13.000 
ST10|000000000001249635|20200217|3.000-
ST10|000000000001259773|20200217|102.000 
ST10|000000000001018612|20200217|6.873 
ST10|000000000001020973|20200217|5.000 
ST10|000000000001027694|20200217|2.000 
ST06|000000000001359558|20200217|3.000-
ST10|000000000001036530|20200217|0.210-
ST10|000000000001306582|20200217|214.202-
ST10|000000000001299096|20200217|7.937 
ST10|000000000001299237|20200217|3.000-
ST10|000000000001008944|20200217|0.700-
ST10|000000000001172633|20200217|7.996-
ST10|000000000001314633|20200217|58.000 
ST06|000000000001051951|20200217|1.000 
ST06|000000000001052014|20200217|1.000-
ST06|000000000001008756|20200217|3.408 
ST06|000000000001008759|20200217|0.040-
ST06|000000000001008890|20200217|12.654 
ST06|000000000001008918|20200217|5.184 
ST10|000000000001356337|20200217|5.000-
ST10|000000000001337952|20200217|15.000-
ST13|000000000001360205|20200217|40.000-
ST13|000000000001360208|20200217|11.000-
ST13|000000000001172598|20200217|9.524 
ST13|000000000001249602|20200217|24.750 
ST13|000000000001336490|20200217|28.000 
ST13|000000000001336496|20200217|21.000 
ST13|000000000001337957|20200217|24.000-
ST13|000000000001337959|20200217|16.000 
ST13|000000000001282460|20200217|22.000 
ST13|000000000001014181|20200217|2.000 
ST13|000000000001018683|20200217|149.000 
ST13|000000000001023128|20200217|103.698 
ST13|000000000001306850|20200217|6.000 
ST13|000000000001306854|20200217|8.000 
ST13|000000000001310984|20200217|7.000-
ST13|000000000001311006|20200217|4.000-
ST13|000000000001311008|20200217|1.000-
ST13|000000000001311031|20200217|4.000-
ST13|000000000001360165|20200217|6.000-
ST13|000000000001360166|20200217|101.000-
ST13|000000000001360175|20200217|39.000-
ST13|000000000001360189|20200217|22.000-
ST13|000000000001360196|20200217|30.000-
ST14|000000000001172641|20200217|35.904 
ST14|000000000001008705|20200217|2.412 
ST14|000000000001008717|20200217|2.212 
ST14|000000000001008733|20200217|4.058 
ST14|000000000001008744|20200217|110.416 
ST14|000000000001008759|20200217|11.162 
ST14|000000000001008788|20200217|0.514-
ST14|000000000001008828|20200217|24.964 
ST14|000000000001008914|20200217|31.698 
ST14|000000000001249619|20200217|32.000-
ST14|000000000001249640|20200217|33.000-
ST14|000000000001013393|20200217|48.554 
ST14|000000000001018683|20200217|8.000-
ST14|000000000001336495|20200217|28.000 
ST14|000000000001299206|20200217|4.000-
ST14|000000000001366011|20200217|2.000 
ST14|000000000001349369|20200217|3.000-
ST14|000000000001360158|20200217|7.000-
ST14|000000000001360170|20200217|24.000-
ST14|000000000001360196|20200217|54.000-
ST14|000000000001325500|20200217|3.000-
ST14|000000000001340912|20200217|25.000 
ST14|000000000001282454|20200217|138.000 
ST16|000000000001337947|20200217|24.000 
ST16|000000000001337950|20200217|113.000 
ST16|000000000001337953|20200217|309.000 
ST16|000000000001337957|20200217|148.000 
ST16|000000000001337959|20200217|132.000 
ST16|000000000001051021|20200217|4.000 
ST16|000000000001306584|20200217|1245.744-
ST16|000000000001292555|20200217|6.000 
ST16|000000000001344067|20200217|12.000-
ST16|000000000001344068|20200217|99.000-
ST16|000000000001293420|20200217|24.000 
ST16|000000000001347215|20200217|1.000-
ST16|000000000001299095|20200217|19.000 
ST16|000000000001299214|20200217|21.000-
ST16|000000000001069471|20200217|79.000-
ST16|000000000001008783|20200217|22.700 
ST16|000000000001325321|20200217|12.000 
ST16|000000000001018598|20200217|9.000 
ST16|000000000001018612|20200217|10.024 
ST16|000000000001249648|20200217|10.000-
ST16|000000000001336509|20200217|77.000 
ST16|000000000001356746|20200217|2.000 
ST16|000000000001358048|20200217|22.000-
ST16|000000000001359333|20200217|6.000 
ST16|000000000001360153|20200217|58.000-
ST16|000000000001360169|20200217|128.000-
ST16|000000000001360175|20200217|123.000-
ST16|000000000001360204|20200217|333.000-
ST16|000000000001366013|20200217|51.000-
ST18|000000000001325325|20200217|6.000 
ST18|000000000001325810|20200217|1.000 
ST18|000000000001008721|20200217|140.425 
ST18|000000000001008793|20200217|18.056 
ST18|000000000001008828|20200217|34.844 
ST18|000000000001013378|20200217|3.384 
ST18|000000000001304330|20200217|36.165-
ST18|000000000001304353|20200217|0.788-
ST18|000000000001306436|20200217|13.000 
ST18|000000000001306849|20200217|18.000 
ST18|000000000001334411|20200217|13.000 
ST18|000000000001272821|20200217|3.006 
ST17|000000000001008727|20200217|6.904 
ST17|000000000001008729|20200217|6.898 
ST17|000000000001008732|20200217|115.032 
ST17|000000000001008743|20200217|51.302 
ST17|000000000001008763|20200217|130.826 
ST17|000000000001008788|20200217|49.826 
ST17|000000000001008792|20200217|2.404 
ST17|000000000001008794|20200217|32.947 
ST18|000000000001283328|20200217|183.268 
ST17|000000000001008918|20200217|1.280 
ST18|000000000001344023|20200217|433.000-
ST18|000000000001359558|20200217|9.000-
ST18|000000000001359564|20200217|28.000-
ST17|000000000001026048|20200217|1.700 
ST17|000000000001013386|20200217|0.772 
ST17|000000000001051943|20200217|11.000-
ST17|000000000001069475|20200217|34.300 
ST17|000000000001306037|20200217|5.000 
ST17|000000000001307032|20200217|11.000 
ST17|000000000001359554|20200217|3.000-
ST17|000000000001359556|20200217|4.000-
T001|000000000001036515|20200217|16.192 
T001|000000000001306455|20200217|4.000 
T001|000000000001306861|20200217|4.000 
T001|000000000001307030|20200217|12.000 
T001|000000000001219388|20200217|43.000 
T001|000000000001008699|20200217|3.644-
T001|000000000001008701|20200217|325.243 
T001|000000000001008733|20200217|14.418 
T001|000000000001285471|20200217|257.180 
T001|000000000001008885|20200217|1.164 
T001|000000000001008941|20200217|23.026 
T001|000000000001008948|20200217|1.000 
T001|000000000001292556|20200217|8.000 
T001|000000000001336509|20200217|36.000 
T001|000000000001028375|20200217|5.196 
T012|000000000001336490|20200217|21.000 
T012|000000000001008699|20200217|2.068 
T012|000000000001008702|20200217|40.516 
T012|000000000001008792|20200217|5.200 
T022|000000000001336495|20200217|6.000 
T022|000000000001336509|20200217|13.000 
T021|000000000001028698|20200217|2.000-
T021|000000000001036563|20200217|19.000 
T022|000000000001036560|20200217|1.000 
T022|000000000001008718|20200217|5.044-
T022|000000000001008750|20200217|1.000 
T022|000000000001008778|20200217|1.416 
T022|000000000001285476|20200217|45.624 
T021|000000000001340914|20200217|19.000 
T021|000000000001008700|20200217|19.484 
T021|000000000001008724|20200217|1.630 
T021|000000000001008773|20200217|1.668 
T021|000000000001008818|20200217|0.584 
T021|000000000001008823|20200217|0.004-
T021|000000000001008875|20200217|0.462 
T021|000000000001008888|20200217|0.880 
T020|000000000001259773|20200217|11.000 
T020|000000000001285471|20200217|33.180 
T023|000000000001018590|20200217|0.462 
T020|000000000001008790|20200217|1.000 
T020|000000000001013375|20200217|2.982 
T020|000000000001013395|20200217|2.064 
T023|000000000001008727|20200217|2.272 
T023|000000000001008759|20200217|1.334 
T023|000000000001008815|20200217|0.710 
T023|000000000001008821|20200217|0.650 
T023|000000000001008867|20200217|16.000-
T024|000000000001259773|20200217|14.000 
T024|000000000001336493|20200217|12.000 
T024|000000000001344625|20200217|7.000 
T023|000000000001336495|20200217|25.000 
T023|000000000001337939|20200217|11.000-
T024|000000000001008778|20200217|6.598 
T024|000000000001008822|20200217|0.436 
T024|000000000001008841|20200217|1.400 
T024|000000000001008875|20200217|3.704 
T024|000000000001008948|20200217|5.000 
T023|000000000001349375|20200217|3.000-
T024|000000000001013384|20200217|2.200 
T023|000000000001360163|20200217|3.000-
T023|000000000001360194|20200217|1.000-
T023|000000000001360200|20200217|8.000-
T023|000000000001365089|20200217|1.000-
SD23|000000000001306422|20200217|1.000-
SM01|000000000001008722|20200217|6.582 
SM01|000000000001008733|20200217|34.302 
SM01|000000000001008747|20200217|4.870 
SM01|000000000001008866|20200217|30.000 
SM01|000000000001008889|20200217|11.806 
SM01|000000000001008902|20200217|11.900 
SM01|000000000001008929|20200217|54.016-
SM01|000000000001018823|20200217|52.812 
SM01|000000000001272821|20200217|2.368 
SM01|000000000001172641|20200217|34.618 
SM01|000000000001228340|20200217|8.354-
SM02|000000000001008756|20200217|9.858 
SM02|000000000001008894|20200217|16.123 
SM02|000000000001008914|20200217|78.290 
SM02|000000000001018245|20200217|3.162 
SM02|000000000001052169|20200217|260.000-
SM02|000000000001282456|20200217|1.000-
SM02|000000000001282463|20200217|7.000 
SM02|000000000001288194|20200217|16.000-
SM02|000000000001292555|20200217|5.000 
SM02|000000000001293420|20200217|9.000-
SM02|000000000001306038|20200217|3.000-
SM02|000000000001306441|20200217|1.000-
SM02|000000000001306853|20200217|1.000 
SM02|000000000001325545|20200217|3.000 
SM02|000000000001347155|20200217|2.000-
SM02|000000000001358046|20200217|13.000 
SM02|000000000001359332|20200217|10.000-
DC13|000000000001008823|20200217|48.000 
DC09|000000000001008700|20200217|29.800 
DC09|000000000001017925|20200217|394.000 
DC09|000000000001325500|20200217|5357.000 
DC09|000000000001325510|20200217|29.000 
EC01|000000000001008902|20200217|0.500 
EC01|000000000001036561|20200217|1.000 
EC02|000000000001008725|20200217|0.500 
EC02|000000000001008778|20200217|0.500-
EC02|000000000001027694|20200217|2.000-
FL01|000000000001293530|20200217|3.000 
FL02|000000000001008733|20200217|8.950-
FL02|000000000001008778|20200217|5.920-
FL02|000000000001008913|20200217|0.250-
FL04|000000000001008700|20200217|473.480-
FL03|000000000001008780|20200217|1.360-
FL03|000000000001008906|20200217|1.410-
FL03|000000000001008931|20200217|0.010-
FL04|000000000001036547|20200217|4.000 
FL02|000000000001283328|20200217|109.330 
FL02|000000000001293440|20200217|13.000 
FL03|000000000001013395|20200217|0.050-
FL03|000000000001013615|20200217|1.230 
FL04|000000000001008726|20200217|11.970-
FL04|000000000001008727|20200217|0.390-
FL04|000000000001008739|20200217|1.330-
FL04|000000000001008825|20200217|0.030-
FL04|000000000001008889|20200217|4.540-
FL04|000000000001013375|20200217|5.000-
FL04|000000000001013386|20200217|0.040-
FL02|000000000001306453|20200217|1.000 
FL02|000000000001306850|20200217|1.000 
FL02|000000000001307031|20200217|2.000 
FL03|000000000001020973|20200217|2.000 
FL03|000000000001036515|20200217|5.180-
FL01|000000000001008902|20200217|0.790-
FL01|000000000001008949|20200217|2.000 
FL01|000000000001305939|20200217|1.000 
FL01|000000000001306429|20200217|9.000 
FL01|000000000001306436|20200217|14.000 
FL01|000000000001306853|20200217|12.000 
FL01|000000000001314642|20200217|6.000 
FL01|000000000001018610|20200217|9.570 
FL01|000000000001018683|20200217|1947.000 
FL01|000000000001036544|20200217|12.000 
FL01|000000000001318640|20200217|22.000 
FL03|000000000001272821|20200217|0.150 
FL03|000000000001272824|20200217|0.500-
FL03|000000000001282460|20200217|5.000 
FL03|000000000001306035|20200217|17.000 
FL03|000000000001306419|20200217|3.000 
FL03|000000000001306420|20200217|2.000 
FL03|000000000001306844|20200217|1.000-
FL03|000000000001314642|20200217|1.000 
FL01|000000000001235668|20200217|9.000 
FL03|000000000001325412|20200217|0.250-
SD23|000000000001036561|20200217|20.000 
FL09|000000000001018683|20200217|65.000 
FL09|000000000001036515|20200217|5.240-
FL09|000000000001037003|20200217|1.000 
FL09|000000000001037008|20200217|0.160-
FL18|000000000001008705|20200217|6.430-
FL18|000000000001008715|20200217|15.590-
FL18|000000000001008742|20200217|53.780-
FL05|000000000001306035|20200217|1.000 
FL05|000000000001306849|20200217|20.000 
FL18|000000000001008894|20200217|2.080-
FL18|000000000001036518|20200217|2.220 
FL06|000000000001008708|20200217|37.900-
FL06|000000000001008716|20200217|13.360-
FL06|000000000001008719|20200217|133.830-
FL06|000000000001008726|20200217|5.110-
FL06|000000000001008763|20200217|18.490-
FL06|000000000001008793|20200217|1.100 
FL06|000000000001008794|20200217|5.820-
FL06|000000000001008821|20200217|2.620-
FL06|000000000001008918|20200217|0.480-
FL06|000000000001008946|20200217|8.000 
FL10|000000000001008732|20200217|0.870-
FL10|000000000001008783|20200217|0.970-
FL10|000000000001008794|20200217|1.630-
FL06|000000000001017925|20200217|25.000 
FL06|000000000001018612|20200217|6.790-
FL06|000000000001026048|20200217|2.550 
FL10|000000000001008815|20200217|0.170-
FL10|000000000001013375|20200217|0.670-
FL04|000000000001259970|20200217|3.750-
FL06|000000000001059050|20200217|0.090-
FL06|000000000001219363|20200217|1.000 
FL10|000000000001028698|20200217|24.000 
FL18|000000000001337514|20200217|13.000 
FL04|000000000001306037|20200217|4.000 
FL04|000000000001306429|20200217|9.000 
FL04|000000000001306841|20200217|2.000 
FL04|000000000001306846|20200217|23.000 
FL04|000000000001306849|20200217|1.000 
FL04|000000000001306855|20200217|2.000 
FL06|000000000001259970|20200217|0.260 
FL10|000000000001259773|20200217|17.000 
FL19|000000000001008732|20200217|12.310-
FL04|000000000001331913|20200217|3.000 
FL06|000000000001325500|20200217|2.000 
FL19|000000000001008867|20200217|22.000-
FL19|000000000001008888|20200217|0.070 
FL19|000000000001008934|20200217|1.470-
FL19|000000000001018591|20200217|0.010 
FL04|000000000001350328|20200217|1.000 
FL10|000000000001306849|20200217|4.000 
FL10|000000000001307030|20200217|2.000 
FL19|000000000001259970|20200217|0.040-
FL19|000000000001306037|20200217|1.000 
FL05|000000000001008719|20200217|318.450-
FL07|000000000001008703|20200217|24.930-
FL07|000000000001008704|20200217|0.130 
FL07|000000000001008729|20200217|2.130-
FL07|000000000001008743|20200217|5.870-
FL07|000000000001020868|20200217|0.030-
FL05|000000000001008741|20200217|32.560-
FL05|000000000001008757|20200217|8.880-
FL05|000000000001008823|20200217|0.720-
FL11|000000000001008716|20200217|0.500-
FL11|000000000001008717|20200217|0.740-
FL11|000000000001008746|20200217|0.060-
FL11|000000000001008780|20200217|0.110-
FL11|000000000001008867|20200217|3.000 
FL05|000000000001023128|20200217|0.150-
FL05|000000000001026044|20200217|0.220 
FL05|000000000001036518|20200217|4.000 
FL08|000000000001008733|20200217|3.180-
FL08|000000000001008759|20200217|0.210 
FL08|000000000001008785|20200217|2.620-
FL08|000000000001008915|20200217|0.010-
FL08|000000000001010863|20200217|1.000 
FL08|000000000001013386|20200217|0.500 
FL08|000000000001034289|20200217|2.740-
FL11|000000000001259773|20200217|2.000 
FL12|000000000001008721|20200217|49.580-
FL12|000000000001008746|20200217|0.240-
FL12|000000000001008783|20200217|1.930-
FL05|000000000001052016|20200217|18.000 
FL08|000000000001172599|20200217|0.020-
FL12|000000000001034290|20200217|5.250-
FL12|000000000001036530|20200217|0.560 
FL09|000000000001008717|20200217|2.290-
FL09|000000000001008741|20200217|7.430-
FL09|000000000001008745|20200217|15.630-
FL09|000000000001008746|20200217|0.990-
FL09|000000000001008888|20200217|0.270-
SM04|000000000001036527|20200217|98.659 
SM04|000000000001051951|20200217|1.000 
SM04|000000000001059049|20200217|4.932-
SM11|000000000001356747|20200217|30.000-
SM11|000000000001358046|20200217|58.000-
SM11|000000000001306031|20200217|2.000-
SM04|000000000001267129|20200217|219.000 
SM11|000000000001336494|20200217|9.000 
SM11|000000000001337948|20200217|2.000 
SM11|000000000001337949|20200217|2.000-
SM11|000000000001337959|20200217|4.000 
SM04|000000000001008729|20200217|6.354 
SM04|000000000001008780|20200217|2.600 
SM04|000000000001008871|20200217|21.278 
SM11|000000000001340914|20200217|12.000 
