"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
SM36|000000000001008766|20200215|4.558 |205.11 |205.11 |110.25 |94.86 
SM37|000000000001008766|20200215|0.782 |35.19 |35.19 |18.97 |16.22 
SM38|000000000001008766|20200215|0.306 |14.99 |14.99 |7.56 |7.43 
SM44|000000000001008766|20200215|2.672 |130.93 |130.93 |66.80 |64.13 
ST04|000000000001008766|20200215|20.242 |927.73 |927.73 |505.27 |422.46 
ST05|000000000001008766|20200215|2.788 |106.71 |106.71 |69.28 |37.43 
ST10|000000000001008766|20200215|3.267 |147.02 |147.02 |79.00 |68.02 
ST14|000000000001008766|20200215|6.478 |291.51 |291.51 |158.45 |133.06 
ST16|000000000001008766|20200215|21.710 |901.29 |901.29 |529.20 |372.09 
T021|000000000001008766|20200215|0.702 |29.48 |29.48 |25.21 |4.27 
SM12|000000000001008769|20200215|0.358 |39.02 |39.02 |25.06 |13.96 
SM31|000000000001008769|20200215|2.172 |236.74 |236.74 |152.04 |84.70 
SM37|000000000001008769|20200215|1.428 |155.65 |155.65 |99.96 |55.69 
ST02|000000000001008769|20200215|0.184 |22.08 |22.08 |15.64 |6.44 
SM31|000000000001008771|20200215|0.188 |16.11 |16.11 |0.94 |15.17 
SM36|000000000001008771|20200215|0.204 |1.43 |1.43 |1.02 |0.41 
T001|000000000001008773|20200215|7.454 |559.05 |559.05 |372.70 |186.35 
T024|000000000001008773|20200215|0.632 |47.40 |47.40 |33.23 |14.17 
FL01|000000000001008778|20200215|13.450 |649.00 |649.00 |306.53 |342.47 
FL02|000000000001008778|20200215|2.610 |127.80 |127.80 |86.55 |41.25 
FL03|000000000001008778|20200215|3.090 |144.60 |144.60 |95.32 |49.28 
FL04|000000000001008778|20200215|2.380 |114.60 |114.60 |76.26 |38.34 
FL05|000000000001008778|20200215|3.880 |200.15 |200.15 |184.65 |15.50 
FL06|000000000001008778|20200215|3.660 |190.10 |190.10 |166.49 |23.61 
FL10|000000000001008778|20200215|1.010 |53.20 |53.20 |36.18 |17.02 
FL18|000000000001008778|20200215|3.980 |271.20 |271.20 |192.79 |78.41 
FL19|000000000001008778|20200215|0.550 |39.80 |39.80 |26.31 |13.49 
SM01|000000000001008778|20200215|4.994 |319.63 |319.63 |159.85 |159.78 
SM02|000000000001008778|20200215|9.256 |479.92 |479.92 |276.77 |203.15 
SM03|000000000001008778|20200215|3.574 |228.73 |228.73 |114.66 |114.07 
SM04|000000000001008778|20200215|2.368 |151.55 |151.55 |73.00 |78.55 
SM06|000000000001008778|20200215|2.504 |160.25 |160.25 |80.59 |79.66 
SM08|000000000001008778|20200215|0.908 |58.11 |58.11 |28.88 |29.23 
SM09|000000000001008778|20200215|3.832 |245.24 |245.24 |123.04 |122.20 
SM11|000000000001008778|20200215|2.414 |144.84 |144.84 |71.99 |72.85 
SM12|000000000001008778|20200215|5.940 |469.25 |469.25 |285.10 |184.15 
SM13|000000000001008778|20200215|9.036 |578.30 |578.30 |289.23 |289.07 
SM14|000000000001008778|20200215|4.342 |277.90 |277.90 |138.94 |138.96 
SM15|000000000001008778|20200215|0.484 |31.46 |31.46 |15.46 |16.00 
SM16|000000000001008778|20200215|2.846 |182.15 |182.15 |91.13 |91.02 
SM17|000000000001008778|20200215|0.444 |28.42 |28.42 |14.21 |14.21 
SM18|000000000001008778|20200215|8.716 |486.12 |486.12 |260.93 |225.19 
SM20|000000000001008778|20200215|1.570 |102.05 |102.05 |50.15 |51.90 
SM22|000000000001008778|20200215|10.554 |833.77 |833.77 |506.38 |327.39 
SM23|000000000001008778|20200215|1.568 |123.87 |123.87 |75.09 |48.78 
SM24|000000000001008778|20200215|4.726 |283.56 |283.56 |140.93 |142.63 
SM25|000000000001008778|20200215|8.318 |418.72 |418.72 |265.28 |153.44 
SM26|000000000001008778|20200215|0.828 |53.82 |53.82 |26.60 |27.22 
SM27|000000000001008778|20200215|2.400 |165.60 |165.60 |103.20 |62.40 
SM28|000000000001008778|20200215|4.404 |264.24 |264.24 |131.72 |132.52 
SM31|000000000001008778|20200215|1.212 |95.75 |95.75 |58.09 |37.66 
SM32|000000000001008778|20200215|0.435 |28.28 |28.28 |13.90 |14.38 
SM34|000000000001008778|20200215|0.860 |55.04 |55.04 |27.09 |27.95 
SM35|000000000001008778|20200215|2.312 |147.97 |147.97 |73.60 |74.37 
SM36|000000000001008778|20200215|4.382 |346.18 |346.18 |210.33 |135.85 
SM37|000000000001008778|20200215|3.918 |309.51 |309.51 |188.06 |121.45 
SM38|000000000001008778|20200215|3.354 |201.24 |201.24 |100.10 |101.14 
SM39|000000000001008778|20200215|2.330 |139.80 |139.80 |69.55 |70.25 
SM44|000000000001008778|20200215|3.744 |224.64 |224.64 |112.13 |112.51 
SM46|000000000001008778|20200215|1.064 |68.09 |68.09 |33.98 |34.11 
SM47|000000000001008778|20200215|3.356 |214.77 |214.77 |107.52 |107.25 
SM49|000000000001008778|20200215|1.384 |89.96 |89.96 |43.30 |46.66 
ST02|000000000001008778|20200215|13.758 |849.75 |849.75 |440.52 |409.23 
ST04|000000000001008778|20200215|39.987 |2011.48 |2011.48 |1198.75 |812.73 
ST05|000000000001008778|20200215|7.800 |376.90 |376.90 |227.90 |149.00 
ST06|000000000001008778|20200215|1.854 |118.65 |118.65 |59.59 |59.06 
ST10|000000000001008778|20200215|2.458 |178.31 |178.31 |117.98 |60.33 
ST13|000000000001008778|20200215|1.220 |75.64 |75.64 |36.60 |39.04 
ST14|000000000001008778|20200215|13.284 |1049.43 |1049.43 |637.10 |412.33 
ST16|000000000001008778|20200215|27.572 |2054.50 |2054.50 |1319.59 |734.91 
ST17|000000000001008778|20200215|18.172 |1027.10 |1027.10 |580.42 |446.68 
ST18|000000000001008778|20200215|22.220 |1444.30 |1444.30 |706.62 |737.68 
T001|000000000001008778|20200215|24.908 |1245.40 |1245.40 |845.10 |400.30 
T012|000000000001008778|20200215|0.922 |55.32 |55.32 |37.16 |18.16 
T020|000000000001008778|20200215|0.982 |49.10 |49.10 |36.50 |12.60 
T023|000000000001008778|20200215|0.184 |11.41 |11.41 |5.52 |5.89 
T024|000000000001008778|20200215|2.020 |101.00 |101.00 |68.18 |32.82 
FL06|000000000001008780|20200215|0.270 |25.40 |25.40 |12.34 |13.06 
FL18|000000000001008780|20200215|0.250 |20.80 |20.80 |13.00 |7.80 
SM01|000000000001008780|20200215|2.016 |199.59 |199.59 |128.84 |70.75 
SM12|000000000001008780|20200215|0.176 |15.66 |15.66 |8.18 |7.48 
SM15|000000000001008780|20200215|0.534 |48.06 |48.06 |31.37 |16.69 
SM22|000000000001008780|20200215|0.994 |88.46 |88.46 |46.65 |41.81 
SM23|000000000001008780|20200215|0.898 |79.93 |79.93 |41.33 |38.60 
SM25|000000000001008780|20200215|1.324 |118.98 |118.98 |69.41 |49.57 
SM26|000000000001008780|20200215|0.542 |48.78 |48.78 |35.11 |13.67 
SM31|000000000001008780|20200215|1.170 |104.13 |104.13 |53.62 |50.51 
SM36|000000000001008780|20200215|0.628 |55.89 |55.89 |28.88 |27.01 
SM39|000000000001008780|20200215|0.602 |53.58 |53.58 |24.96 |28.62 
ST02|000000000001008780|20200215|0.622 |61.57 |61.57 |39.04 |22.53 
ST10|000000000001008780|20200215|1.157 |123.53 |123.53 |54.02 |69.51 
ST14|000000000001008780|20200215|1.616 |143.82 |143.82 |74.66 |69.16 
ST16|000000000001008780|20200215|5.706 |497.60 |497.60 |265.28 |232.32 
FL01|000000000001008782|20200215|4.540 |106.60 |106.60 |71.37 |35.23 
FL03|000000000001008782|20200215|1.010 |23.60 |23.60 |16.03 |7.57 
FL04|000000000001008782|20200215|1.020 |23.60 |23.60 |15.98 |7.62 
SM11|000000000001008782|20200215|0.372 |8.93 |8.93 |5.54 |3.39 
SM18|000000000001008782|20200215|2.426 |55.36 |55.36 |36.39 |18.97 
SM24|000000000001008782|20200215|0.282 |6.77 |6.77 |4.22 |2.55 
SM25|000000000001008782|20200215|0.778 |170.38 |170.38 |73.91 |96.47 
SM28|000000000001008782|20200215|0.642 |15.41 |15.41 |9.63 |5.78 
SM36|000000000001008782|20200215|4.012 |232.68 |232.68 |144.48 |88.20 
SM39|000000000001008782|20200215|0.344 |8.26 |8.26 |5.16 |3.10 
SM40|000000000001008782|20200215|0.558 |13.39 |13.39 |8.37 |5.02 
SM44|000000000001008782|20200215|0.466 |11.18 |11.18 |7.02 |4.16 
ST02|000000000001008782|20200215|2.504 |548.39 |548.39 |200.32 |348.07 
ST04|000000000001008782|20200215|24.231 |543.52 |543.52 |363.27 |180.25 
ST05|000000000001008782|20200215|1.018 |15.87 |15.87 |15.27 |0.60 
FL01|000000000001008783|20200215|0.510 |17.00 |17.00 |14.92 |2.08 
FL02|000000000001008783|20200215|1.060 |35.40 |35.40 |40.97 |5.57-
FL03|000000000001008783|20200215|1.570 |55.20 |55.20 |41.42 |13.78 
FL04|000000000001008783|20200215|1.060 |36.80 |36.80 |27.38 |9.42 
FL05|000000000001008783|20200215|1.020 |57.80 |57.80 |36.34 |21.46 
FL06|000000000001008783|20200215|0.500 |26.00 |26.00 |14.21 |11.79 
FL10|000000000001008783|20200215|0.480 |28.20 |28.20 |15.46 |12.74 
FL12|000000000001008783|20200215|0.520 |26.00 |26.00 |18.66 |7.34 
FL18|000000000001008783|20200215|1.590 |88.40 |88.40 |56.14 |32.26 
FL19|000000000001008783|20200215|0.500 |32.40 |32.40 |17.71 |14.69 
SM01|000000000001008783|20200215|2.470 |160.55 |160.55 |73.66 |86.89 
SM02|000000000001008783|20200215|3.252 |104.29 |104.29 |61.80 |42.49 
SM03|000000000001008783|20200215|1.520 |98.80 |98.80 |45.62 |53.18 
SM04|000000000001008783|20200215|0.386 |25.09 |25.09 |11.58 |13.51 
SM06|000000000001008783|20200215|3.344 |217.36 |217.36 |99.19 |118.17 
SM08|000000000001008783|20200215|2.016 |131.04 |131.04 |57.03 |74.01 
SM11|000000000001008783|20200215|4.544 |172.67 |172.67 |86.06 |86.61 
SM14|000000000001008783|20200215|2.316 |150.54 |150.54 |68.36 |82.18 
SM16|000000000001008783|20200215|1.340 |87.10 |87.10 |40.20 |46.90 
SM17|000000000001008783|20200215|1.604 |104.26 |104.26 |47.36 |56.90 
SM18|000000000001008783|20200215|2.632 |86.81 |86.81 |50.02 |36.79 
SM20|000000000001008783|20200215|0.346 |19.03 |19.03 |11.05 |7.98 
SM22|000000000001008783|20200215|1.914 |124.41 |124.41 |62.65 |61.76 
SM23|000000000001008783|20200215|1.628 |105.82 |105.82 |53.54 |52.28 
SM24|000000000001008783|20200215|1.004 |38.15 |38.15 |19.06 |19.09 
SM25|000000000001008783|20200215|2.922 |172.71 |172.71 |85.49 |87.22 
SM27|000000000001008783|20200215|3.144 |188.64 |188.64 |94.32 |94.32 
SM28|000000000001008783|20200215|1.410 |53.58 |53.58 |26.78 |26.80 
SM35|000000000001008783|20200215|1.810 |117.65 |117.65 |54.30 |63.35 
SM36|000000000001008783|20200215|4.454 |289.51 |289.51 |148.54 |140.97 
SM39|000000000001008783|20200215|2.386 |90.66 |90.66 |44.86 |45.80 
SM40|000000000001008783|20200215|2.036 |77.37 |77.37 |39.42 |37.95 
SM44|000000000001008783|20200215|2.118 |80.49 |80.49 |39.65 |40.84 
SM46|000000000001008783|20200215|2.366 |153.79 |153.79 |69.96 |83.83 
SM47|000000000001008783|20200215|0.836 |54.34 |54.34 |25.08 |29.26 
SM49|000000000001008783|20200215|1.214 |66.77 |66.77 |36.83 |29.94 
ST02|000000000001008783|20200215|4.974 |306.75 |306.75 |147.09 |159.66 
ST04|000000000001008783|20200215|0.510 |10.08 |10.08 |9.69 |0.39 
ST05|000000000001008783|20200215|4.324 |140.18 |140.18 |82.16 |58.02 
ST06|000000000001008783|20200215|1.306 |66.88 |66.88 |37.96 |28.92 
ST10|000000000001008783|20200215|10.094 |640.84 |640.84 |336.23 |304.61 
ST14|000000000001008783|20200215|1.454 |94.51 |94.51 |49.19 |45.32 
ST16|000000000001008783|20200215|3.012 |148.32 |148.32 |101.70 |46.62 
ST17|000000000001008783|20200215|8.816 |529.04 |529.04 |262.80 |266.24 
ST18|000000000001008783|20200215|4.558 |250.69 |250.69 |135.77 |114.92 
T001|000000000001008783|20200215|10.502 |462.07 |462.07 |315.06 |147.01 
T024|000000000001008783|20200215|0.568 |24.99 |24.99 |17.04 |7.95 
FL05|000000000001008785|20200215|2.320 |301.10 |301.10 |99.88 |201.22 
FL09|000000000001008785|20200215|0.250 |34.40 |34.40 |18.25 |16.15 
FL10|000000000001008785|20200215|0.260 |34.60 |34.60 |19.86 |14.74 
SM01|000000000001008785|20200215|4.560 |601.91 |601.91 |386.28 |215.63 
SM06|000000000001008785|20200215|8.866 |1170.34 |1170.34 |750.22 |420.12 
SM13|000000000001008785|20200215|6.058 |776.87 |776.87 |509.59 |267.28 
SM14|000000000001008785|20200215|5.378 |709.89 |709.89 |451.75 |258.14 
SM16|000000000001008785|20200215|3.550 |457.52 |457.52 |297.38 |160.14 
SM25|000000000001008785|20200215|12.210 |1611.71 |1611.71 |1056.55 |555.16 
SM34|000000000001008785|20200215|3.928 |518.49 |518.49 |339.18 |179.31 
SM46|000000000001008785|20200215|13.730 |1812.36 |1812.36 |1175.16 |637.20 
ST02|000000000001008785|20200215|12.320 |1614.65 |1614.65 |1043.89 |570.76 
ST06|000000000001008785|20200215|5.906 |779.60 |779.60 |498.84 |280.76 
ST17|000000000001008785|20200215|15.634 |1964.62 |1964.62 |1345.75 |618.87 
FL01|000000000001008788|20200215|22.860 |965.00 |965.00 |758.27 |206.73 
FL02|000000000001008788|20200215|6.300 |262.00 |262.00 |245.70 |16.30 
FL03|000000000001008788|20200215|8.790 |382.10 |382.10 |781.52 |399.42-
FL04|000000000001008788|20200215|7.510 |312.80 |312.80 |400.06 |87.26-
FL05|000000000001008788|20200215|4.290 |314.60 |314.60 |453.58 |138.98-
FL06|000000000001008788|20200215|2.060 |181.00 |181.00 |110.33 |70.67 
FL09|000000000001008788|20200215|0.340 |23.40 |23.40 |18.93 |4.47 
FL10|000000000001008788|20200215|0.340 |24.30 |24.30 |30.67 |6.37-
FL12|000000000001008788|20200215|0.340 |29.30 |29.30 |20.16 |9.14 
SM01|000000000001008788|20200215|47.546 |3323.50 |3323.50 |2384.40 |939.10 
SM02|000000000001008788|20200215|48.341 |2676.95 |2676.95 |1450.63 |1226.32 
SM03|000000000001008788|20200215|23.080 |1613.32 |1613.32 |1155.20 |458.12 
SM04|000000000001008788|20200215|23.118 |1615.97 |1615.97 |1170.48 |445.49 
SM06|000000000001008788|20200215|10.254 |716.72 |716.72 |517.74 |198.98 
SM08|000000000001008788|20200215|14.170 |990.49 |990.49 |712.90 |277.59 
SM09|000000000001008788|20200215|11.606 |811.27 |811.27 |580.88 |230.39 
SM11|000000000001008788|20200215|10.020 |591.17 |591.17 |300.84 |290.33 
SM13|000000000001008788|20200215|27.324 |1903.91 |1903.91 |1367.56 |536.35 
SM14|000000000001008788|20200215|14.762 |1031.87 |1031.87 |743.44 |288.43 
SM15|000000000001008788|20200215|4.376 |389.46 |389.46 |242.53 |146.93 
SM16|000000000001008788|20200215|5.462 |381.81 |381.81 |278.52 |103.29 
SM17|000000000001008788|20200215|16.124 |1127.08 |1127.08 |807.33 |319.75 
SM18|000000000001008788|20200215|45.514 |2476.45 |2476.45 |1365.79 |1110.66 
SM20|000000000001008788|20200215|6.876 |611.97 |611.97 |450.86 |161.11 
SM24|000000000001008788|20200215|7.012 |413.71 |413.71 |210.64 |203.07 
SM25|000000000001008788|20200215|18.722 |1271.89 |1271.89 |937.18 |334.71 
SM26|000000000001008788|20200215|4.508 |401.21 |401.21 |290.38 |110.83 
SM28|000000000001008788|20200215|27.040 |1595.38 |1595.38 |811.20 |784.18 
SM32|000000000001008788|20200215|4.779 |425.32 |425.32 |296.44 |128.88 
SM35|000000000001008788|20200215|4.810 |336.22 |336.22 |240.77 |95.45 
SM38|000000000001008788|20200215|2.362 |139.36 |139.36 |70.86 |68.50 
SM39|000000000001008788|20200215|9.766 |576.20 |576.20 |293.04 |283.16 
SM40|000000000001008788|20200215|1.670 |98.53 |98.53 |50.16 |48.37 
SM44|000000000001008788|20200215|10.378 |612.30 |612.30 |313.84 |298.46 
SM46|000000000001008788|20200215|25.248 |1764.84 |1764.84 |1285.10 |479.74 
SM47|000000000001008788|20200215|19.384 |1354.96 |1354.96 |972.67 |382.29 
SM49|000000000001008788|20200215|0.638 |56.78 |56.78 |35.23 |21.55 
ST02|000000000001008788|20200215|26.590 |1852.75 |1852.75 |1340.14 |512.61 
ST04|000000000001008788|20200215|94.956 |4957.96 |4957.96 |2849.30 |2108.66 
ST05|000000000001008788|20200215|26.790 |1345.92 |1345.92 |806.09 |539.83 
ST06|000000000001008788|20200215|18.018 |1253.34 |1253.34 |901.97 |351.37 
ST13|000000000001008788|20200215|18.584 |1839.79 |1839.79 |1300.88 |538.91 
ST17|000000000001008788|20200215|39.958 |2717.82 |2717.82 |2007.51 |710.31 
ST18|000000000001008788|20200215|43.746 |3893.42 |3893.42 |2690.84 |1202.58 
T001|000000000001008788|20200215|41.258 |1444.03 |1444.03 |907.70 |536.33 
T012|000000000001008788|20200215|1.478 |243.87 |243.87 |167.88 |75.99 
T020|000000000001008788|20200215|5.150 |180.25 |180.25 |113.28 |66.97 
T021|000000000001008788|20200215|0.560 |89.60 |89.60 |62.62 |26.98 
T023|000000000001008788|20200215|6.840 |677.16 |677.16 |307.80 |369.36 
T024|000000000001008788|20200215|8.166 |285.81 |285.81 |179.65 |106.16 
SM20|000000000001008790|20200215|0.895 |115.45 |115.45 |68.01 |47.44 
ST18|000000000001008790|20200215|1.774 |228.84 |228.84 |135.58 |93.26 
T001|000000000001008790|20200215|0.476 |45.22 |45.22 |31.79 |13.43 
T012|000000000001008790|20200215|0.530 |105.47 |105.47 |69.86 |35.61 
FL05|000000000001008791|20200215|0.510 |27.00 |27.00 |20.21 |6.79 
SM01|000000000001008791|20200215|0.918 |45.81 |45.81 |32.15 |13.66 
SM03|000000000001008791|20200215|0.616 |30.74 |30.74 |21.56 |9.18 
SM04|000000000001008791|20200215|0.708 |35.33 |35.33 |24.78 |10.55 
SM16|000000000001008791|20200215|0.162 |8.08 |8.08 |5.67 |2.41 
SM20|000000000001008791|20200215|2.240 |268.80 |268.80 |166.39 |102.41 
SM25|000000000001008791|20200215|1.716 |85.64 |85.64 |60.06 |25.58 
SM26|000000000001008791|20200215|0.354 |42.48 |42.48 |26.04 |16.44 
SM35|000000000001008791|20200215|0.302 |15.07 |15.07 |10.57 |4.50 
ST02|000000000001008791|20200215|2.886 |144.01 |144.01 |101.11 |42.90 
ST17|000000000001008791|20200215|0.508 |18.49 |18.49 |17.78 |0.71 
ST18|000000000001008791|20200215|4.640 |556.80 |556.80 |347.25 |209.55 
T001|000000000001008791|20200215|0.574 |63.71 |63.71 |40.72 |22.99 
T012|000000000001008791|20200215|0.392 |58.80 |58.80 |39.20 |19.60 
SM02|000000000001008792|20200215|1.304 |52.16 |52.16 |25.22 |26.94 
SM08|000000000001008792|20200215|2.044 |102.00 |102.00 |62.24 |39.76 
SM09|000000000001008792|20200215|0.733 |36.58 |36.58 |21.99 |14.59 
SM20|000000000001008792|20200215|0.875 |86.63 |86.63 |48.93 |37.70 
SM26|000000000001008792|20200215|1.236 |122.36 |122.36 |72.36 |50.00 
SM40|000000000001008792|20200215|0.628 |25.12 |25.12 |12.86 |12.26 
SM44|000000000001008792|20200215|0.926 |37.04 |37.04 |16.82 |20.22 
SM46|000000000001008792|20200215|0.918 |45.90 |45.90 |28.91 |16.99 
SM47|000000000001008792|20200215|1.074 |53.59 |53.59 |33.40 |20.19 
ST02|000000000001008792|20200215|5.350 |266.96 |266.96 |161.41 |105.55 
ST04|000000000001008792|20200215|2.012 |80.48 |80.48 |38.63 |41.85 
ST17|000000000001008792|20200215|1.390 |69.36 |69.36 |41.77 |27.59 
ST18|000000000001008792|20200215|2.848 |281.95 |281.95 |164.58 |117.37 
T001|000000000001008792|20200215|3.470 |242.90 |242.90 |172.67 |70.23 
FL05|000000000001008793|20200215|0.240 |15.60 |15.60 |8.46 |7.14 
SM26|000000000001008793|20200215|0.434 |42.97 |42.97 |26.54 |16.43 
SM32|000000000001008793|20200215|1.353 |133.95 |133.95 |87.95 |46.00 
SM47|000000000001008793|20200215|0.822 |41.01 |41.01 |28.77 |12.24 
ST02|000000000001008793|20200215|1.746 |87.13 |87.13 |61.40 |25.73 
ST17|000000000001008793|20200215|0.242 |8.81 |8.81 |8.47 |0.34 
ST18|000000000001008793|20200215|1.708 |169.09 |169.09 |96.84 |72.25 
T001|000000000001008793|20200215|2.208 |218.60 |218.60 |131.49 |87.11 
FL03|000000000001008794|20200215|1.060 |27.60 |27.60 |30.05 |2.45-
FL04|000000000001008794|20200215|0.500 |14.10 |14.10 |13.90 |0.20 
FL10|000000000001008794|20200215|3.270 |56.70 |56.70 |41.99 |14.71 
SM01|000000000001008794|20200215|14.986 |254.75 |254.75 |166.35 |88.40 
SM02|000000000001008794|20200215|2.672 |66.80 |66.80 |42.55 |24.25 
SM03|000000000001008794|20200215|7.848 |133.41 |133.41 |86.63 |46.78 
SM04|000000000001008794|20200215|19.636 |333.82 |333.82 |217.75 |116.07 
SM06|000000000001008794|20200215|6.138 |104.34 |104.34 |67.95 |36.39 
SM08|000000000001008794|20200215|9.368 |159.24 |159.24 |107.45 |51.79 
SM09|000000000001008794|20200215|5.690 |96.73 |96.73 |62.58 |34.15 
SM11|000000000001008794|20200215|0.624 |15.60 |15.60 |9.77 |5.83 
SM13|000000000001008794|20200215|9.359 |159.10 |159.10 |103.15 |55.95 
SM14|000000000001008794|20200215|9.712 |165.10 |165.10 |106.82 |58.28 
SM15|000000000001008794|20200215|5.626 |168.78 |168.78 |118.71 |50.07 
SM16|000000000001008794|20200215|1.652 |28.08 |28.08 |18.17 |9.91 
SM17|000000000001008794|20200215|11.132 |189.24 |189.24 |122.46 |66.78 
SM18|000000000001008794|20200215|3.078 |82.99 |82.99 |48.72 |34.27 
SM20|000000000001008794|20200215|4.872 |146.16 |146.16 |92.82 |53.34 
SM22|000000000001008794|20200215|2.328 |114.08 |114.08 |116.40 |2.32-
SM24|000000000001008794|20200215|1.170 |29.25 |29.25 |18.47 |10.78 
SM25|000000000001008794|20200215|10.296 |175.03 |175.03 |113.47 |61.56 
SM26|000000000001008794|20200215|0.370 |11.10 |11.10 |7.26 |3.84 
SM27|000000000001008794|20200215|1.374 |65.95 |65.95 |41.22 |24.73 
SM28|000000000001008794|20200215|2.558 |63.95 |63.95 |40.59 |23.36 
SM31|000000000001008794|20200215|2.922 |143.19 |143.19 |103.87 |39.32 
SM32|000000000001008794|20200215|5.548 |166.44 |166.44 |138.08 |28.36 
SM35|000000000001008794|20200215|3.450 |58.65 |58.65 |39.01 |19.64 
SM36|000000000001008794|20200215|3.440 |168.56 |168.56 |126.18 |42.38 
SM38|000000000001008794|20200215|0.570 |14.25 |14.25 |9.10 |5.15 
SM39|000000000001008794|20200215|0.732 |18.30 |18.30 |11.71 |6.59 
SM44|000000000001008794|20200215|0.924 |23.10 |23.10 |14.91 |8.19 
SM46|000000000001008794|20200215|4.652 |79.08 |79.08 |51.26 |27.82 
SM47|000000000001008794|20200215|5.362 |91.15 |91.15 |60.59 |30.56 
SM49|000000000001008794|20200215|7.208 |216.24 |216.24 |138.31 |77.93 
ST02|000000000001008794|20200215|18.672 |300.13 |300.13 |210.81 |89.32 
ST04|000000000001008794|20200215|4.116 |102.90 |102.90 |65.85 |37.05 
ST05|000000000001008794|20200215|1.424 |26.16 |26.16 |21.98 |4.18 
ST06|000000000001008794|20200215|6.294 |107.01 |107.01 |69.23 |37.78 
ST10|000000000001008794|20200215|4.337 |212.52 |212.52 |155.78 |56.74 
ST13|000000000001008794|20200215|0.554 |36.01 |36.01 |22.16 |13.85 
ST14|000000000001008794|20200215|5.024 |246.19 |246.19 |170.93 |75.26 
ST16|000000000001008794|20200215|8.526 |417.78 |417.78 |312.15 |105.63 
ST17|000000000001008794|20200215|29.504 |501.55 |501.55 |326.63 |174.92 
ST18|000000000001008794|20200215|16.546 |496.38 |496.38 |314.04 |182.34 
ST13|000000000001008795|20200215|1.090 |184.21 |184.21 |130.80 |53.41 
ST18|000000000001008795|20200215|0.844 |125.75 |125.75 |63.02 |62.73 
FL01|000000000001008799|20200215|3.600 |109.80 |109.80 |74.74 |35.06 
FL04|000000000001008799|20200215|1.880 |54.90 |54.90 |41.02 |13.88 
SM01|000000000001008799|20200215|5.878 |293.31 |293.31 |205.73 |87.58 
SM02|000000000001008799|20200215|9.926 |585.64 |585.64 |198.52 |387.12 
SM03|000000000001008799|20200215|0.960 |47.91 |47.91 |33.60 |14.31 
SM04|000000000001008799|20200215|0.846 |42.21 |42.21 |29.68 |12.53 
SM06|000000000001008799|20200215|1.348 |67.26 |67.26 |49.10 |18.16 
SM11|000000000001008799|20200215|2.580 |152.22 |152.22 |51.60 |100.62 
SM13|000000000001008799|20200215|0.920 |45.92 |45.92 |32.25 |13.67 
SM16|000000000001008799|20200215|1.498 |74.75 |74.75 |52.55 |22.20 
SM18|000000000001008799|20200215|21.222 |1179.98 |1179.98 |424.44 |755.54 
SM20|000000000001008799|20200215|1.984 |228.16 |228.16 |144.82 |83.34 
SM24|000000000001008799|20200215|1.632 |96.29 |96.29 |32.64 |63.65 
SM25|000000000001008799|20200215|0.600 |29.94 |29.94 |21.00 |8.94 
SM26|000000000001008799|20200215|1.374 |158.01 |158.01 |92.05 |65.96 
SM28|000000000001008799|20200215|10.604 |625.65 |625.65 |212.08 |413.57 
SM35|000000000001008799|20200215|0.368 |18.37 |18.37 |13.48 |4.89 
SM38|000000000001008799|20200215|0.480 |28.32 |28.32 |9.60 |18.72 
SM39|000000000001008799|20200215|5.206 |307.17 |307.17 |104.12 |203.05 
SM40|000000000001008799|20200215|1.166 |68.80 |68.80 |24.55 |44.25 
SM44|000000000001008799|20200215|4.458 |263.02 |263.02 |89.16 |173.86 
SM46|000000000001008799|20200215|0.266 |13.27 |13.27 |9.82 |3.45 
SM47|000000000001008799|20200215|1.342 |66.97 |66.97 |47.07 |19.90 
ST02|000000000001008799|20200215|8.716 |434.93 |434.93 |307.50 |127.43 
ST04|000000000001008799|20200215|18.520 |955.46 |955.46 |370.40 |585.06 
ST05|000000000001008799|20200215|6.260 |369.33 |369.33 |125.20 |244.13 
ST17|000000000001008799|20200215|3.470 |173.14 |173.14 |121.45 |51.69 
ST18|000000000001008799|20200215|4.302 |494.73 |494.73 |307.46 |187.27 
T001|000000000001008799|20200215|7.184 |423.85 |423.85 |317.89 |105.96 
T012|000000000001008799|20200215|1.178 |234.42 |234.42 |143.07 |91.35 
T020|000000000001008799|20200215|0.338 |19.94 |19.94 |10.20 |9.74 
T024|000000000001008799|20200215|0.348 |20.53 |20.53 |16.15 |4.38 
SM24|000000000001008809|20200215|0.290 |47.85 |47.85 |30.45 |17.40 
T012|000000000001008810|20200215|0.500 |99.50 |99.50 |38.67 |60.83 
FL02|000000000001008815|20200215|1.290 |72.50 |72.50 |41.23 |31.27 
FL03|000000000001008815|20200215|0.780 |43.50 |43.50 |25.34 |18.16 
FL04|000000000001008815|20200215|0.270 |14.50 |14.50 |8.75 |5.75 
FL05|000000000001008815|20200215|0.270 |26.90 |26.90 |25.98 |0.92 
